season,week,team,off_ypp,off_epa,off_success_rt,off_explosiveness,off_third_conv_rate,off_fourth_conv_rate,off_pass_ypa,off_pass_ypc,off_rush_ypa,off_pts_per_opp,off_turnovers,off_plays_pg,off_ppg,def_ypp,def_epa,def_success_rt,def_explosiveness,def_third_conv_rate,def_fourth_conv_rate,def_pass_ypa,def_pass_ypc,def_rush_ypa,def_pts_per_opp,def_plays_pg,def_ppg,st_net_epa,st_punt_return_yds,st_kick_return_yds,st_kick_return_TDs,st_punt_return_TDs,fg_rate,fg_made_pg,xp_rate,xp_made_pg,st_punt_return_yds_allowed,st_kick_return_yds_allowed,st_kick_return_TDs_allowed,st_punt_return_TDs_allowed,fg_rate_allowed,fg_made_pg_allowed,xp_rate_allowed,xp_made_pg_allowed,net_st_ppg,def_turnovers,net_punt_return_yds,net_kick_return_yds,net_punt_return_TDs,net_kick_return_TDs,net_fg_rate,net_fg_made_pg,net_xp_rate,net_xp_made_pg,off_ppg_aboveavg,def_ppg_aboveavg,off_ppg_adj,def_ppg_adj,Rank_off_ypp,Rank_off_epa,Rank_off_success_rt,Rank_off_explosiveness,Rank_off_third_conv_rate,Rank_off_fourth_conv_rate,Rank_off_pass_ypa,Rank_off_pass_ypc,Rank_off_rush_ypa,Rank_off_pts_per_opp,Rank_off_turnovers,Rank_off_ppg,Rank_def_ypp,Rank_def_epa,Rank_def_success_rt,Rank_def_explosiveness,Rank_def_third_conv_rate,Rank_def_fourth_conv_rate,Rank_def_pass_ypa,Rank_def_pass_ypc,Rank_def_rush_ypa,Rank_def_pts_per_opp,Rank_def_turnovers,Rank_def_ppg,Rank_net_st_epa,Rank_net_punt_return_yds,Rank_net_punt_return_TDs,Rank_net_kick_return_yds,Rank_net_kick_return_TDs,Rank_net_xp_rate,Rank_net_xp_made_pg,Rank_net_st_ppg,VoA_Output,OffVoA_MeanRating,OffVoA_MedRating,OffVoA_95PctRating,OffVoA_05PctRating,DefVoA_MeanRating,DefVoA_MedRating,DefVoA_95PctRating,DefVoA_05PctRating,STVoA_MeanRating,STVoA_MedRating,STVoA_95PctRating,STVoA_05PctRating,VoA_Rating_Ovr,VoA_Rating_05Pct,VoA_Rating_95Pct,VoA_Ranking_Ovr,OffVoA_Ranking,DefVoA_Ranking,STVoA_Ranking
2024,20,BUF,6.075088339222613,0.19151245677623582,0.46908127208480566,1.137709917219224,0.4,0.1557377049180328,7.279863481228668,11.882191780821918,4.782051282051281,2.636842105263158,0.47368421052631576,59.578947368421055,21.68421052631579,5.639301310043671,-0.005277717658931416,0.43580786026200874,1.1353413745948313,0.3975409836065574,0.15702479338842976,6.322869955156947,10.544392523364492,4.678571428571427,1.9263157894736842,60.26315789473684,14.736842105263158,-0.04056382874974347,6.471698113207547,8.10344827586207,0,0,0.8529411764705882,1.5263157894736843,0.927536231884058,3.3684210526315788,3.8813559322033897,7.931034482758622,0.05263157894736842,0,1,1.1578947368421053,0.9767441860465116,2.210526315789474,1.9473684210526316,0.0913978494623656,2.5903421810041576,0.1724137931034475,0,-0.05263157894736842,-0.1470588235294118,0.368421052631579,-0.049207954162453604,1.1578947368421049,7.014856381148952,-0.06584322325421432,25.191638716890267,14.703920493636051,6,2,7,6,7,4,5,7,10,2,1,3,23,11,18,30,25,30,21,8,20,18,1,18,9,2,4,16,4,29,4,5,11.125,24.749728124898184,24.737364436363865,28.14492624955975,21.36393139059597,15.087733033153848,15.093082083848563,18.796976261863055,11.369905731127862,1.9473684210526316,1.9473684210526319,1.947368421052638,1.9473684210526252,11.591650773567935,11.941394080520732,11.295318408749331,3,2,17,5
2024,20,KC,5.218637992831542,0.06877118493189485,0.47043010752688175,0.9759833757011961,0.44573643410852715,0.104,5.892376681614353,10.054761904761905,4.210290827740491,2.0279329608938546,0.8333333333333334,62,14.333333333333334,5.351800554016621,0.016656240272555557,0.43490304709141275,1.0766127189283823,0.40234375,0.09448818897637795,6.085669781931465,10.697969543147208,4.283446712018142,1.7627118644067796,60.166666666666664,12.777777777777779,-0.07118669329086388,5.129032258064516,11.450000000000001,0,0,0.875,1.9444444444444444,0.9512195121951219,2.1666666666666665,3.953125,8.595744680851064,0,0,1,1.4444444444444444,0.8333333333333334,1.6666666666666667,2,0.051075268817204304,1.175907258064516,2.854255319148937,0,0,-0.125,0.5,0.11788617886178854,0.4999999999999998,-0.33602081183350485,-2.0249075507395933,14.333333333333334,11.765324002407983,21,9,6,31,3,15,21,26,24,10,4,12,9,15,16,16,28,13,12,12,6,9,10,5,12,10,4,9,3,1,10,4,12.0625,15.447873387116111,15.435555167353943,18.9064851578642,11.99886321977421,12.526467314093315,12.522745746663695,16.189404863656705,8.86201262597962,1.999999999999999,1.999999999999999,2.0000000000000058,1.9999999999999916,4.912809420690247,5.1368505937945805,4.7170802942075,11,13,8,4
2024,20,NO,5.3148148148148175,-0.0568752017925953,0.40058479532163743,1.085259205203913,0.3220338983050847,0.1079136690647482,5.905245346869708,10.97058823529412,4.512643678160919,1.721311475409836,1,60.35294117647059,12.823529411764707,5.875,0.04385071931194424,0.4420289855072464,1.1009054134177654,0.3786008230452675,0.10144927536231885,6.4224683544303804,11.734972677595627,5.141949152542373,1.875,64.94117647058823,14.117647058823529,-0.022308870660738542,5.101694915254238,10.706521739130434,0,0.11764705882352941,0.8709677419354839,1.588235294117647,0.9393939393939394,1.8235294117647058,2.84,18.772151898734176,0,0,1,1.9411764705882353,0.9459459459459459,2.0588235294117645,-0.5882352941176471,0.051075268817204304,2.261694915254238,-8.065630159603742,0.11764705882352941,0,-0.12903225806451613,-0.3529411764705883,-0.006552006552006495,-0.23529411764705865,-1.8458247334021323,-0.6850382696938428,12.823529411764707,13.775127923976608,18,25,24,15,27,14,20,15,14,21,7,18,28,25,24,22,22,14,24,28,31,15,10,14,6,4,1,32,3,17,19,20,18.03125,13.034180787038302,13.029369550635963,15.91893207695773,10.175544837321121,15.402519510503925,15.400585989504465,18.91439683020548,11.913489674048504,-0.5882352941176494,-0.5882352941176476,-0.5882352941176432,-0.5882352941176615,-2.9594517329861505,-2.3261801308450445,-3.583700047365392,21,23,19,21
2024,20,CLE,4.575379125780549,-0.18331938955521823,0.3568242640499554,1.0861687346480173,0.26022304832713755,0.14634146341463414,4.790190735694819,9.820253164556965,4.1679586563307485,1.1940298507462686,1.8823529411764706,65.94117647058823,10.117647058823529,5.778437190900102,0.01744670086315355,0.4065281899109792,1.2110127452561246,0.3389121338912134,0.05555555555555555,6.589416058394159,12.272151898734176,4.818574514038876,1.7714285714285714,59.470588235294116,16.941176470588236,-0.11349672080132367,5.294117647058822,11.186813186813188,0,0,0.6666666666666666,1.0588235294117647,0.8571428571428571,1.0588235294117647,5.955056179775281,10.9375,0.058823529411764705,0.058823529411764705,1,1.2941176470588236,0.9807692307692307,3,-3.3529411764705883,0.03763440860215054,-0.6609385327164592,0.24931318681318793,-0.058823529411764705,-0.058823529411764705,-0.33333333333333337,-0.23529411764705888,-0.12362637362637363,-1.9411764705882353,-4.55170708634331,2.1384911420708637,10.117647058823529,18.010422041623666,31,32,32,14,32,6,32,29,27,32,23,26,26,16,4,32,11,1,28,32,24,10,15,24,25,23,6,14,5,31,29,27,21.84375,8.322923969247851,8.322518428548356,11.60066024947474,5.0636497817021535,14.824940645146471,14.841420967581232,18.62550144634296,11.008041063955698,-3.3529411764705896,-3.352941176470589,-3.352941176470583,-3.352941176470597,-9.871843715503465,-9.297332458724142,-10.377782373338801,30,32,15,31
2024,20,SEA,5.560903732809429,-0.029842436537466422,0.4302554027504912,1.0443210458908168,0.3333333333333333,0.07633587786259542,6.203703703703703,10.602905569007266,4.435135135135135,1.7052631578947368,1.2941176470588236,59.88235294117647,13.411764705882353,5.373106060606059,-0.011866435561123156,0.4251893939393939,1.0280703993743383,0.3401639344262295,0.07246376811594203,5.8585365853658535,10.59299191374663,4.696145124716555,1.7295918367346939,62.11764705882353,13.294117647058824,-0.10397397912463752,2.2962962962962963,12.52941176470588,0.058823529411764705,0,0.8666666666666667,1.5294117647058822,0.925,2.176470588235294,3.736842105263158,12.953488372093025,0.058823529411764705,0,1,1.7058823529411764,0.9705882352941176,1.9411764705882353,-0.29411764705882354,0.053763440860215055,-1.4405458089668617,-0.4240766073871445,0,0,-0.1333333333333333,-0.17647058823529416,-0.045588235294117596,0.23529411764705865,-1.2575894392844855,-1.5085676814585476,13.411764705882353,12.53983380632955,13,20,15,23,22,24,15,20,16,22,14,16,12,10,11,7,12,3,6,9,22,7,9,8,21,26,4,18,3,28,12,19,14.59375,12.45588429446903,12.450607147160142,15.375645179618479,9.535714830724151,12.276785570136063,12.276509357529587,15.672710132720418,8.87915902285093,-0.2941176470588233,-0.2941176470588232,-0.29411764705881727,-0.2941176470588302,-0.12001985742826876,0.36243816081439145,-0.5911826001607566,17,24,7,20
2024,20,PHI,5.718775847808107,0.1092940893084469,0.4267990074441687,1.2009660112243765,0.38686131386861317,0.1390728476821192,6.224677716390423,11.40785498489426,5.306306306306306,2.2318840579710146,0.7368421052631579,63.63157894736842,18.63157894736842,4.837622005323869,-0.09447857364520956,0.3930789707187223,1.0605110457386067,0.33460076045627374,0.14093959731543623,5.146050670640834,9.926892950391643,4.383771929824562,1.47,59.31578947368421,11.157894736842104,-0.08714216034844827,3.689189189189189,12.20481927710843,0,0,0.8095238095238095,1.7894736842105263,0.9245283018867925,2.5789473684210527,3.53125,8.909909909909908,0,0,1,1.4736842105263157,0.8928571428571429,1.3157894736842106,2.210526315789474,0.08870967741935484,0.15793918918918903,3.294909367198521,0,0,-0.19047619047619047,0.3157894736842106,0.031671159029649565,1.263157894736842,3.9622248022015825,-3.6447905916752674,20.612691348469212,9.33549944100447,11,6,17,1,10,7,14,10,4,7,3,7,1,1,3,11,8,28,1,2,10,1,2,2,15,13,4,6,3,8,3,3,6.9375,20.82948576652922,20.83368544199101,24.275537548306907,17.388524454814906,8.302208247745662,8.297903858549727,11.894909127247395,4.69986742321317,2.210526315789473,2.2105263157894735,2.2105263157894783,2.210526315789465,14.746307899230754,14.899183347391201,14.59115473684899,2,7,1,3
2024,20,IND,5.5183752417794985,-0.056828242218978135,0.3994197292069632,1.1680979292385099,0.36086956521739133,0.12056737588652482,6.166972477064219,12.453287197231834,4.795501022494887,1.7783505154639174,1.7058823529411764,60.8235294117647,14.235294117647058,5.606915377616014,0.004307488041538006,0.43039126478616924,1.0914442623510205,0.4126984126984127,0.08870967741935484,6.717728055077453,10.957671957671959,4.36100386100386,1.8883248730964468,64.6470588235294,16.235294117647058,-0.148024527216287,4.196721311475409,6.851063829787233,0,0,0.8378378378378378,1.8235294117647058,1,2.1176470588235294,5.955882352941178,5.136363636363634,0.058823529411764705,0,1,1.7647058823529411,1,2.5294117647058822,-0.5882352941176471,0.06720430107526881,-1.7591610414657692,1.7147001934235986,0,-0.058823529411764705,-0.16216216216216217,0.05882352941176472,0,-0.4117647058823528,-0.4340600275197808,1.4326087891296861,14.235294117647058,16.951598512211902,16,24,25,4,13,10,16,4,9,19,22,13,19,13,13,20,29,10,29,19,9,16,5,23,27,28,4,11,5,15,21,20,15.96875,14.91181602648194,14.91489240422316,17.98249625617727,11.847593894653379,14.840306686983553,14.842707025364692,18.405748812618487,11.240073879855043,-0.5882352941176499,-0.5882352941176495,-0.5882352941176412,-0.5882352941176622,-0.5160499152591821,0.019284720680673773,-1.0114878505588576,18,15,16,22
2024,20,MIA,5.150557620817846,-0.0389293315391862,0.43215613382899626,1.0285275439532746,0.33189655172413796,0.11029411764705882,5.8913385826771645,9.77239709443099,4.083900226757369,1.7967032967032968,1.1764705882352942,63.294117647058826,12.235294117647058,5.361,-0.021976469952547276,0.423,1.0197821067145962,0.3191489361702128,0.07352941176470588,5.946932006633498,10.49041095890411,4.4710327455919385,1.7142857142857142,58.8235294117647,12.352941176470589,-0.013292182625695564,3.9411764705882355,9.096385542168678,0,0,0.9024390243902439,2.176470588235294,0.9285714285714286,1.5294117647058822,4.035087719298245,4.931034482758622,0,0,1,2.1176470588235294,0.967741935483871,1.7647058823529411,-0.058823529411764705,0.0456989247311828,-0.09391124871000933,4.165351059410056,0,0,-0.09756097560975607,0.0588235294117645,-0.03917050691244239,-0.23529411764705888,-2.434060027519781,-2.449744152046783,12.235294117647058,11.128069100447197,24,21,14,25,23,13,22,30,31,15,10,20,11,9,10,6,3,4,8,7,12,6,12,4,4,18,4,4,3,27,20,16,13.625,14.107113070852211,14.097347547102434,17.07132216219553,11.1709423976215,11.393114502130008,11.386981036385572,14.882247801670758,7.933309909650306,-0.05882352941176558,-0.058823529411765316,-0.058823529411759785,-0.058823529411772615,2.651542981305096,3.178808958559422,2.130250831113011,12,17,4,16
2024,20,DET,6.4467353951890045,0.16452450872852098,0.5034364261168385,1.127151959103005,0.43722943722943725,0.21238938053097345,7.685897435897437,11.919811320754716,5.014814814814815,2.7202072538860103,1.1111111111111112,64.66666666666667,24.11111111111111,5.821955719557195,-0.03887205639288566,0.41420664206642066,1.1190153028892866,0.2895927601809955,0.1079136690647482,6.54264705882353,11.906329113924052,4.608910891089108,1.796875,60.22222222222222,13.777777777777779,-0.18448328898847194,7.9833333333333325,6.573033707865169,0,0.05555555555555555,0.9,1.5,0.9577464788732394,3.7777777777777777,2.9347826086956514,6.439655172413793,0,0,1,1.6111111111111112,0.9743589743589743,2.111111111111111,1.6666666666666667,0.06451612903225806,5.048550724637681,0.13337853545137612,0.05555555555555555,0,-0.09999999999999998,-0.11111111111111116,-0.016612495485734957,1.6666666666666665,9.441756965944272,-1.0249075507395933,28.831989594083247,13.265324002407983,2,3,1,8,4,1,2,5,5,1,9,1,27,7,8,27,1,15,26,30,17,12,6,10,29,1,3,17,3,18,1,8,9.625,26.475567356550243,26.47937610142722,29.64838786589913,23.322586947206734,12.568586057102303,12.568680522347854,16.434515650781538,8.717819772251161,1.6666666666666676,1.6666666666666674,1.6666666666666754,1.6666666666666614,15.577362245746034,16.271433841622233,14.880538881784268,1,1,10,8
2024,20,LAC,5.525665399239544,0.010851564895418685,0.4068441064638783,1.1473106587170163,0.3724696356275304,0.07042253521126761,6.518644067796608,11.83714285714286,4.257575757575759,1.9035532994923858,0.6666666666666666,58.44444444444444,14,5.441095890410956,-0.06375817948808778,0.42100456621004567,1.0002758140119767,0.33203125,0.1342281879194631,5.821263482280432,10.395886889460154,4.887892376681615,1.523076923076923,60.833333333333336,11,-0.006637310023945714,3.415584415584415,8.111111111111109,0,0,0.9318181818181818,2.2777777777777777,0.8918918918918919,1.8333333333333333,3.6103896103896105,7.867346938775509,0,0,1,1.7222222222222223,1,1.7777777777777777,1.7222222222222223,0.06451612903225806,-0.19480519480519565,0.24376417233559966,0,0,-0.06818181818181823,0.5555555555555554,-0.10810810810810811,0.05555555555555558,-0.6693541451668388,-3.802685328517372,14,9.098657335741315,15,14,21,5,11,29,10,8,23,14,2,15,13,5,9,2,7,24,5,6,26,2,6,1,3,20,4,15,3,30,15,7,11.5625,15.301805751448535,15.302028536746725,18.303526526767836,12.297458828536772,9.044149372542611,9.042000466824081,12.630113492278804,5.478818766794405,1.7222222222222225,1.7222222222222223,1.7222222222222305,1.7222222222222163,7.982250292144866,8.540862283964584,7.395635256711262,7,14,2,7
