season,week,team,off_ypp,off_epa,off_success_rt,off_explosiveness,off_third_conv_rate,off_fourth_conv_rate,off_pass_ypa,off_pass_ypc,off_rush_ypa,off_pts_per_opp,off_turnovers,off_plays_pg,off_ppg,def_ypp,def_epa,def_success_rt,def_explosiveness,def_third_conv_rate,def_fourth_conv_rate,def_pass_ypa,def_pass_ypc,def_rush_ypa,def_pts_per_opp,def_plays_pg,def_ppg,st_net_epa,st_punt_return_yds,st_kick_return_yds,st_kick_return_TDs,st_punt_return_TDs,fg_rate,fg_made_pg,xp_rate,xp_made_pg,st_punt_return_yds_allowed,st_kick_return_yds_allowed,st_kick_return_TDs_allowed,st_punt_return_TDs_allowed,fg_rate_allowed,fg_made_pg_allowed,xp_rate_allowed,xp_made_pg_allowed,net_st_ppg,def_turnovers,off_ypp_PY1,off_epa_PY1,off_success_rt_PY1,off_explosiveness_PY1,off_third_conv_rate_PY1,off_fourth_conv_rate_PY1,off_pass_ypa_PY1,off_pass_ypc_PY1,off_rush_ypa_PY1,off_pts_per_opp_PY1,off_turnovers_PY1,off_plays_pg_PY1,off_ppg_PY1,def_ypp_PY1,def_epa_PY1,def_success_rt_PY1,def_explosiveness_PY1,def_third_conv_rate_PY1,def_fourth_conv_rate_PY1,def_pass_ypa_PY1,def_pass_ypc_PY1,def_rush_ypa_PY1,def_pts_per_opp_PY1,def_turnovers_PY1,def_plays_pg_PY1,def_ppg_PY1,st_net_epa_PY1,st_punt_return_yds_PY1,st_kick_return_yds_PY1,st_kick_return_TDs_PY1,st_punt_return_TDs_PY1,fg_rate_PY1,fg_made_pg_PY1,xp_rate_PY1,xp_made_pg_PY1,st_punt_return_yds_allowed_PY1,st_kick_return_yds_allowed_PY1,st_kick_return_TDs_allowed_PY1,st_punt_return_TDs_allowed_PY1,fg_rate_allowed_PY1,fg_made_pg_allowed_PY1,xp_rate_allowed_PY1,xp_made_pg_allowed_PY1,net_st_ppg_PY1,weighted_off_ypp,weighted_off_epa,weighted_off_success_rt,weighted_off_explosiveness,weighted_off_third_conv_rate,weighted_off_fourth_conv_rate,weighted_off_pass_ypa,weighted_off_pass_ypc,weighted_off_rush_ypa,weighted_off_pts_per_opp,weighted_off_turnovers,weighted_off_plays_pg,weighted_off_ppg,weighted_def_ypp,weighted_def_epa,weighted_def_success_rt,weighted_def_explosiveness,weighted_def_third_conv_rate,weighted_def_fourth_conv_rate,weighted_def_pass_ypa,weighted_def_pass_ypc,weighted_def_rush_ypa,weighted_def_pts_per_opp,weighted_def_turnovers,weighted_def_plays_pg,weighted_def_ppg,weighted_net_st_epa,weighted_net_punt_return_yds,weighted_net_kick_return_yds,weighted_net_punt_return_TDs,weighted_net_kick_return_TDs,weighted_net_fg_rate,weighted_net_fg_made_pg,weighted_net_xp_rate,weighted_net_xp_made_pg,weighted_net_st_ppg,off_ppg_aboveavg,def_ppg_aboveavg,off_ppg_adj,def_ppg_adj,Rank_weighted_off_ypp,Rank_weighted_off_epa,Rank_weighted_off_success_rt,Rank_weighted_off_explosiveness,Rank_weighted_off_third_conv_rate,Rank_weighted_off_fourth_conv_rate,Rank_weighted_off_pass_ypa,Rank_weighted_off_pass_ypc,Rank_weighted_off_rush_ypa,Rank_weighted_off_pts_per_opp,Rank_weighted_off_turnovers,Rank_weighted_off_ppg,Rank_weighted_def_ypp,Rank_weighted_def_epa,Rank_weighted_def_success_rt,Rank_weighted_def_explosiveness,Rank_weighted_def_third_conv_rate,Rank_weighted_def_fourth_conv_rate,Rank_weighted_def_pass_ypa,Rank_weighted_def_pass_ypc,Rank_weighted_def_rush_ypa,Rank_weighted_def_pts_per_opp,Rank_weighted_def_turnovers,Rank_weighted_def_ppg,Rank_weighted_net_st_epa,Rank_weighted_net_punt_return_yds,Rank_weighted_net_punt_return_TDs,Rank_weighted_net_kick_return_yds,Rank_weighted_net_kick_return_TDs,Rank_weighted_net_xp_rate,Rank_weighted_net_xp_made_pg,Rank_weighted_net_st_ppg,VoA_Output,OffVoA_MeanRating,OffVoA_MedRating,OffVoA_95PctRating,OffVoA_05PctRating,DefVoA_MeanRating,DefVoA_MedRating,DefVoA_95PctRating,DefVoA_05PctRating,STVoA_MeanRating,STVoA_MedRating,STVoA_95PctRating,STVoA_05PctRating,VoA_Rating_Ovr,VoA_Rating_05Pct,VoA_Rating_95Pct,VoA_Ranking_Ovr,OffVoA_Ranking,DefVoA_Ranking,STVoA_Ranking
2024,4,BUF,5.711627906976744,0.1905294016228443,0.4604651162790698,1.2497341524370982,0.32608695652173914,0.2222222222222222,7.1743119266055055,11.375,4.2075471698113205,2.4878048780487805,0.5,53.75,21,5.019455252918288,-0.06575340086103011,0.42023346303501946,1.1051048239772812,0.40384615384615385,0.17857142857142858,4.496598639455782,8.651162790697674,5.718181818181818,1.9024390243902438,64.25,14,-0.15535383851967716,6,6.111111111111111,0,0,0.75,1.5,0.9333333333333333,3.5,3.333333333333333,6,0.25,0,1,1,1,2.25,1.25,1.75,5.764753435731605,0.11498795600735154,0.4931285367825384,0.9650906087446588,0.4959016393442623,0.6,6.715555555555556,10.868055555555555,4.622775800711744,2.16,1.4210526315789471,65.10526315789474,18.526315789473685,5.329136690647479,-0.06552229690922107,0.4244604316546763,1.0176469074059409,0.3903508771929825,0.5,5.646706586826345,10.241293532338307,4.85135135135135,1.6485148514851484,1.7894736842105263,58.526315789473685,11.789473684210526,-0.09287384469000678,4.736842105263158,4.647058823529411,0,0.05263157894736842,0.7647058823529411,1.368421052631579,0.9824561403508772,2.9473684210526314,4.7142857142857135,6.537735849056605,0.05263157894736842,0.05263157894736842,1,1.5263157894736843,0.967741935483871,1.5789473684210529,0.5789473684210527,5.457921828880823,0.1356780641724064,0.4570399127671974,1.0164613185997795,0.41167141838916604,0.43777777777777777,6.54034250764526,10.502083333333333,4.246306989861008,2.1667317073170733,1.0276315789473682,57.87565789473684,18.46578947368421,4.9542913529098875,-0.062327068446893175,0.4017579710550626,0.9973748328356129,0.3755566801619433,0.3625,4.961833475905331,9.172683096147171,4.912174447174445,1.6549625694276742,1.6861842105263158,57.60328947368421,11.973684210526315,-0.11009815029589107,0.9468671679198003,-1.0955173264274276,0,-0.11907894736842103,-0.22867647058823531,0.0802631578947368,-0.014504810413129576,1.2585526315789473,0.7848684210526315,5.510417403803627,-1.088530333185906,21.220998175586026,11.973684210526315,8,1,3,12,6,3,5,12,13,2,10,2,8,10,18,12,23,22,3,1,32,14,4,13,21,9,5,19,7,23,3,10,10.4375,19.70712420806774,19.705526525393864,22.819750029805274,16.59385143169939,12.118150822940512,12.119814413648541,14.009622114095674,10.228038504787799,0.7848684210526293,0.7848684210526294,0.7848684210526324,0.7848684210526258,8.370580532797952,7.150681347964219,9.594996336762232,4,2,13,10
2024,4,KC,5.7081545064377694,0.030730134301585735,0.5278969957081545,0.8781700913933468,0.4,0.11538461538461539,6.689922480620155,10.891566265060241,4.490384615384615,1.95,1.75,58.25,13.5,5.382716049382714,-0.03312900859158541,0.4279835390946502,1.064114061070051,0.32075471698113206,0.13333333333333333,6.460992907801418,11.058823529411764,3.892156862745099,1.8,60.75,10.5,-0.10183514953769504,3.076923076923077,5.68421052631579,0,0,0.8888888888888888,2,0.8888888888888888,2,2,4.9523809523809526,0,0,1,2,0.8571428571428571,1.5,0.5,0.75,5.712556732223904,0.02793764644348531,0.4326777609682299,1.0871303429565455,0.4411764705882353,0.5652173913043478,6.404907975460123,10.350476190476192,4.599605522682446,1.9189189189189189,1.4761904761904765,62.95238095238095,13.142857142857142,4.858796296296297,-0.07793172031998324,0.4151234567901234,0.9652989092588052,0.3592592592592593,0.525,5.0609597924773,9.965116279069766,4.561904761904761,1.391891891891892,1.1428571428571428,61.714285714285715,10.571428571428571,0.01826723622509454,4.484210526315789,3.4235294117647066,0,0,0.9565217391304348,2.0952380952380953,1,2.1904761904761907,3.0810810810810816,3.9082568807339455,0,0,1,1.2857142857142858,0.9714285714285714,1.619047619047619,3,5.425388116587561,0.027518134871646192,0.444370605078792,0.9596377377615986,0.40470588235294114,0.3795150501672241,6.184417653493128,10.0223339070568,4.3313979289940825,1.8338513513513512,1.498214285714286,58.15892857142856,12.610714285714284,4.799228395061728,-0.05835418519904484,0.3988683127572016,0.9516192669298009,0.32781970649895176,0.3616666666666667,5.297923393216876,9.849658002735977,4.099397759103641,1.4651351351351352,0.9482142857142856,58.29107142857143,10.017857142857142,-0.024681960603136537,1.2188007440639015,-0.034696130504350164,0,0,-0.06497584541062801,0.4857142857142857,0.028253968253968257,0.517857142857143,1.9749999999999999,-0.34465778416629966,-3.0443574008550787,12.610714285714284,10.017857142857142,9,12,5,27,8,9,11,20,10,12,26,18,5,11,14,3,8,20,5,8,14,7,21,5,10,6,5,11,4,5,7,2,10.5625,15.587700211906721,15.581522524503294,18.482980327622393,12.687315948086303,9.64468906576239,9.644213014376454,11.596759251642265,7.711332203145923,1.975,1.975,1.975000000000004,1.9749999999999963,7.912309510126839,6.950983744940376,8.861221075980133,5,9,3,2
2024,4,NO,5.833333333333331,0.1261747003476839,0.475,1.0691694574746642,0.5102040816326531,0.047619047619047616,7.6037735849056585,11.444444444444446,4.432835820895523,2.926829268292683,0.75,60,22.5,5.622881355932201,-0.1472776311161824,0.3940677966101695,1.131368459343879,0.3148148148148148,0.10344827586206896,5.955414012738853,11.087912087912088,4.962025316455697,1.3571428571428572,59,6.5,0.054939345269022236,7,10.764705882352942,0,0.25,1,2,0.9285714285714286,3.25,0.6,17.370370370370374,0,0,1,2.25,1,1.25,2.75,2.5,5.23321234119782,-0.01363339668159786,0.42014519056261346,1.0314523267313804,0.3905579399141631,0.47368421052631576,6.211508553654746,10.4064039408867,3.862745098039216,1.7755102040816326,1.0588235294117647,64.82352941176471,14.941176470588236,5.360844529750486,-0.09987929462882154,0.3809980806142035,1.116867169919313,0.35294117647058826,0.4230769230769231,5.9194630872483245,11.315315315315315,4.614349775784754,1.530612244897959,1.6470588235294117,61.294117647058826,11.529411764705882,-0.1598770965926869,5.369863013698629,5.898734177215191,0,0.0588235294117647,0.8108108108108109,1.7647058823529411,1,2.3529411764705883,2.1733333333333333,2.4725274725274717,0,0,1,1.7647058823529411,1,1.7058823529411764,1,5.181594071385358,0.03598110711273065,0.41833711433756804,0.9930807061549607,0.41290619251992644,0.30087719298245613,6.388225886909828,10.249397920087576,3.8691395961369626,2.0896963663514185,0.8977941176470587,59.89411764705883,16.83970588235294,5.184515192426561,-0.11147474766795676,0.36652257718208137,1.0660992627219454,0.32194989106753813,0.290053050397878,5.636072756807593,10.66995841995842,4.505318726230346,1.3933673469387755,1.863235294117647,57.42647058823529,9.192647058823528,-0.07669748711145435,4.157917808219177,-0.2562585479934696,0.1227941176470588,0,-0.11351351351351348,-0.0875,-0.024999999999999988,1.0882352941176472,1.5625,3.8843338124723576,-3.8695674848886927,18.78187278858912,9.192647058823528,18,9,10,19,5,24,7,15,28,5,4,5,23,3,3,30,5,4,12,23,27,4,1,1,18,1,1,15,4,26,4,4,11.1875,17.403620902601684,17.407156393340593,20.36202708942427,14.461250640889011,10.312326842730975,10.311226633356622,12.300214867870075,8.3248497624527,1.5624999999999991,1.5624999999999984,1.5625000000000049,1.5624999999999944,8.658429759983969,7.698900878436305,9.6243122215542,3,6,4,4
2024,4,CLE,3.874509803921568,-0.18853494865307205,0.3411764705882353,0.9874090132539044,0.1896551724137931,0.16666666666666666,3.6190476190476186,7.989010989010989,4.367816091954023,1.2391304347826086,1.25,63.75,9.5,5.185344827586207,-0.059910402169395645,0.39655172413793105,1.0605166327039353,0.2830188679245283,0.030303030303030304,5.366412213740458,10.774647887323944,4.95049504950495,1.5918367346938775,58,12,0.03401237390624634,8.25,9.727272727272727,0,0,0.8333333333333334,1.25,0.8333333333333334,1.25,6.391304347826088,9.1875,0,0.25,1,2,1,2.25,-4.75,0.75,4.841726618705039,-0.1502727207321495,0.38049560351718625,1.0802796141181743,0.32706766917293234,0.5,5.527196652719665,11.10025706940874,3.921348314606739,1.652542372881356,2.1666666666666665,69.5,14.333333333333334,4.813953488372098,-0.16917592297928594,0.3449612403100775,1.14663652148652,0.2923728813559322,0.4,5.082508250825083,10.583333333333332,4.43192488262911,1.4102564102564104,1.5555555555555556,57.333333333333336,14,-0.02875851454952304,2.9741379310344818,3.1071428571428577,0,0,0.918918918918919,1.8888888888888888,0.9142857142857144,1.7777777777777777,4.872340425531914,6.83157894736842,0.05555555555555555,0,1,1,1,2.611111111111111,1.5,4.261114402595572,-0.1561508644678649,0.3477091268161941,0.993760923109771,0.262619911848587,0.35833333333333334,4.582984658298465,9.45630808779909,3.881544620947951,1.4252210759027266,1.7374999999999998,64.01249999999999,11.924999999999999,4.703242782678432,-0.12247419454686004,0.3457698476343224,1.0591627343382892,0.2744803325871442,0.2506060606060606,4.92774922530421,10.121126760563378,4.391828196904198,1.4032967032967032,1.1958333333333333,54.699999999999996,12.6,-0.005350777862527604,-0.4883780184375901,-2.045741199589883,-0.0875,-0.03333333333333333,-0.10698198198198193,0.27083333333333337,-0.1097619047619047,-0.8500000000000001,-0.7625,-1.0303720698805847,-0.46221454371222137,11.924999999999999,12.6,30,30,31,18,32,14,29,26,27,26,31,20,4,1,1,28,1,1,2,16,22,5,17,17,9,18,10,29,5,32,29,22,18.21875,12.086824714726847,12.088034795279494,15.304076103422272,8.888165172235535,11.732912115240726,11.732474253475932,13.767512601575213,9.704912219243706,-0.7624999999999995,-0.7624999999999994,-0.7624999999999957,-0.7625000000000038,-0.40693945819643684,-1.5792470470081748,0.7740635018470634,17,20,10,22
2024,4,SEA,6.003861003861003,0.012835106176238875,0.46332046332046334,0.9470749321766342,0.35185185185185186,0.06896551724137931,6.567251461988303,10.278260869565218,4.90909090909091,1.8,1.25,64.75,18,4.757322175732221,-0.08318834616982189,0.3807531380753138,1.042244872700034,0.2727272727272727,0.02702702702702703,5,9.649999999999997,4.447619047619047,1.469387755102041,59.75,13.5,0.12660972625136588,2.5217391304347827,10.6,0,0,0.75,1.5,1,2.5,7.117647058823529,8.086956521739129,0,0,1,1.5,1,2.25,0.25,1,5.594512195121952,0.01640690883389296,0.4258130081300813,1.0561500251822704,0.3640776699029126,0.375,6.395424836601308,11.23180592991914,4.276881720430107,1.7262569832402237,0.8823529411764706,57.88235294117647,12.235294117647058,5.5735682819383285,0.05150301895063761,0.43083700440528633,1.1175009579047064,0.4632034632034632,0.52,6.280507131537247,10.92051282051282,4.688492063492068,2.027027027027027,1.2352941176470589,66.76470588235294,16,-0.01298479490746433,4.416666666666667,7.472527472527472,0,0,0.8333333333333334,2.0588235294117645,1,1.9411764705882353,3.5151515151515147,5.674418604651162,0,0,1,1.7058823529411764,0.9772727272727272,2.5294117647058822,0.4705882352941176,5.458058668424522,0.01433643246201938,0.41764996704021096,0.9651662413711841,0.3415947500898957,0.24913793103448273,6.13579291365669,10.33647486229931,4.284310850439883,1.6657541899441344,0.9669117647058824,57.39191176470588,13.641176470588235,5.009203730669274,0.0017858902109449022,0.3917658009695316,1.0352862801878358,0.37337662337662336,0.3214594594594595,5.518304278922348,9.92980769230769,4.369761904761907,1.7305019305019305,1.0911764705882354,60.97132352941176,14.325,0.036522527243499456,-1.0676586840269695,1.9584305381170903,0,0,-0.18749999999999997,0.21176470588235285,0.013636363636363691,-0.2654411764705882,0.3698529411764705,0.6858044007076511,1.2627854562877783,13.778337350729766,14.577557091257555,7,13,11,26,21,32,13,14,12,17,7,15,12,25,11,23,22,10,10,12,20,20,20,24,5,24,5,7,4,13,20,14,15.28125,13.726056976452956,13.724950248805595,16.65436090217441,10.80108476030583,13.649637817798329,13.652194254317413,15.543556071628554,11.74613216115141,0.36985294117647055,0.3698529411764705,0.3698529411764736,0.36985294117646755,0.442608935664652,-0.5751944596691121,1.4806577717223295,13,16,21,14
2024,4,PHI,5.63984674329502,0.0410536729561207,0.4444444444444444,1.1522813416241693,0.38596491228070173,0.17857142857142858,5.881944444444446,10.333333333333332,5.3418803418803424,1.8,1.75,65.25,16,6.012295081967215,0.09637280069604039,0.430327868852459,1.150467805114819,0.34,0.10344827586206896,6.583333333333334,12.222222222222221,5.190000000000001,2.1951219512195124,61,15,0.026307597580410916,1.25,6.875,0,0,0.8,1,1,2,2.4545454545454546,3.529411764705882,0,0,1,2.5,0.8571428571428571,1.5,-4,0.75,5.450777202072539,0.0437624984805843,0.4533678756476684,1.025040286773225,0.46551724137931033,0.6785714285714286,6.346333853354134,10.956852791878172,4.340425531914893,2.036842105263158,1.6111111111111112,64.33333333333333,15.77777777777778,5.549572649572652,0.05631211336542703,0.4444444444444444,1.1166112672740731,0.4596774193548387,0.5555555555555556,6.2680272108843536,10.935123042505596,4.335632183908046,2.2054054054054055,0.9444444444444444,65,17.666666666666668,-0.1145696108960248,6.725806451612903,2.822916666666667,0,0,0.9393939393939394,1.7222222222222223,0.9782608695652174,2.5,5.375,5.452631578947368,0,0,1,1.4444444444444444,1,2.6666666666666665,0.6666666666666666,5.2444126813967795,0.04062628462299282,0.42757628094415656,1.018322641632394,0.4143980641258318,0.46964285714285714,5.866480867568036,10.19077834179357,4.473913438807056,1.8521052631578945,1.5791666666666666,61.43749999999999,15.066666666666668,5.434046868432116,0.06751774826287035,0.4172814207650273,1.0726304921546304,0.3948064516129032,0.36954022988505747,6.064982993197279,10.838851603281135,4.417879310344827,2.0915359261700726,0.8291666666666666,60.349999999999994,15.85,-0.059534107384471055,0.3888929618768327,-0.40687306501547904,0,0,-0.1063636363636363,-0.35833333333333317,0.03695652173913046,0.07500000000000008,-1,2.1112945967860846,2.7877854562877786,15.488925586023885,17.24389272814389,13,8,6,11,4,1,17,16,8,11,29,9,28,30,26,31,28,26,26,26,24,30,26,28,15,13,5,17,4,2,13,24,17.34375,15.214067078321525,15.210511666317329,18.12749600368826,12.326988523912565,18.28321821999282,18.283889450910756,20.21150068000979,16.353516737624783,-0.9999999999999997,-0.9999999999999996,-0.9999999999999967,-1.0000000000000027,-4.073377784593427,-5.026528213712221,-3.084004676321527,24,10,29,24
2024,4,IND,6.238095238095237,-0.03048135021943866,0.4,1.2444296463699653,0.375,0.07407407407407407,7.203703703703704,14.945454545454545,5.215686274509804,1.7857142857142858,1.5,52.5,16.5,5.464163822525597,-0.035732910055707556,0.42662116040955633,0.989562184167793,0.4507042253521127,0.1875,6.573426573426573,11.32967032967033,4.406666666666666,1.813953488372093,73.25,13.5,-0.41437146625416005,2.181818181818182,6.949999999999999,0,0,0.6,0.75,1,2.5,2.266666666666667,1.4444444444444444,0,0,1,2,1,1.75,-3,1.5,5.287948482060718,-0.03549887820394095,0.40110395584176634,1.0608848815200411,0.354978354978355,0.5,5.925806451612904,10.935211267605633,4.4411134903640255,1.6598984771573604,1.1176470588235294,63.94117647058823,13.529411764705882,5.303650934995548,-0.01649708438330849,0.4300979519145147,1.042498082673868,0.3723849372384937,0.6538461538461539,6.257328990228013,11.235135135135137,4.153241650294697,1.9507389162561577,1.5294117647058822,66.05882352941177,15.176470588235292,-0.10904449541249273,3.657534246575343,1.9896907216494848,0,0,0.8048780487804879,1.9411764705882353,0.9722222222222222,2.0588235294117645,5.217391304347825,4.204301075268818,0,0,1,2.1176470588235294,0.9285714285714286,2.2941176470588234,-0.7647058823529411,5.356102422569763,-0.0319677994991681,0.38066237350505977,1.0720813051415126,0.344237012987013,0.3259259259259259,6.0767801672640385,11.79203585147247,4.490158290296846,1.6209390862944162,1.1955882352941174,56.739705882352936,13.892647058823528,5.094647898881288,-0.022404769149482737,0.40737617729205355,0.9718456140630483,0.3811774412163356,0.4579326923076923,6.055096694836108,10.706465696465697,4.034278323510151,1.805327070683927,1.4426470588235292,65.27279411764705,13.830882352941174,-0.21045671043645164,-0.9656112043604592,0.598178232272844,0,0,-0.25707317073170727,-0.5433823529411765,0.026190476190476163,0.12132352941176464,-1.5088235294117645,0.9372749889429439,0.768667809228953,14.080102056612116,13.984615914786964,10,18,21,2,20,20,14,2,7,18,15,12,17,17,21,7,25,31,25,25,12,24,8,19,31,22,5,10,4,6,10,27,15.78125,12.348804619941932,12.34929744749228,15.161671668215655,9.538147135731574,13.261736500362298,13.268368666116007,15.367370681705331,11.158066222052021,-1.5088235294117647,-1.5088235294117647,-1.5088235294117616,-1.508823529411768,-2.4278947480354924,-3.1287426157322153,-1.7145225429014377,22,19,18,27
2024,4,MIA,4.541832669322708,-0.26678347993978285,0.3705179282868526,1.0052352808638083,0.29508196721311475,0.05128205128205128,5.201388888888891,10.304878048780486,3.654205607476636,1.0434782608695652,1,62.75,6,5.369668246445496,-0.02598295857393003,0.41706161137440756,1.0350727668880029,0.20408163265306123,0.0625,6.435643564356435,11.11111111111111,4.390909090909091,1.826086956521739,52.75,15,-0.37192921725311423,4.666666666666666,4.333333333333334,0,0,0.75,1.5,1,0.75,3.875,10.571428571428571,0,0,1,2,1,2.75,-3.5,1,6.4885844748858394,0.08043077949233944,0.4621004566210046,1.1973314480296418,0.4075829383886256,0.4666666666666667,7.369905956112847,11.857142857142854,5.2582056892779,2.284263959390863,1.5,60.833333333333336,19.333333333333332,5.236559139784943,-0.03276938144637589,0.42383512544802865,1.060542393855659,0.3930131004366812,0.4838709677419355,6.037481259370313,10.90322580645161,4.046770601336302,1.818181818181818,1.5,62,14.88888888888889,-0.02726053888005383,3.7857142857142865,5.943820224719099,0,0,0.8571428571428571,1.3333333333333333,0.9833333333333332,3.2777777777777777,3.649122807017545,4.839999999999998,0.05555555555555555,0.05555555555555555,1,1.2222222222222223,0.9791666666666666,2.611111111111111,0.3333333333333333,5.4827921191944515,-0.04511575028352033,0.40694154887300116,1.070231217120118,0.3478284515577655,0.2979487179487179,6.24242968477882,10.720993031358882,4.433895376183562,1.7357757669388654,1.25,58.4625,13.7,5.021319370126889,-0.028755664368701042,0.4002726392498598,0.9986009047241964,0.3072364316905801,0.3121975806451613,5.87496400314694,10.430824372759854,3.9648805426199627,1.7300395256916992,1.25,55.662499999999994,14.183333333333334,-0.14653154936662227,0.359038220551378,-1.5210411985018721,-0.03333333333333333,-0.03333333333333333,-0.17321428571428574,-0.10833333333333343,0.0024999999999999246,-0.30000000000000004,-1.025,0.7446279301194156,1.1211187896211126,13.848925586023883,14.407557091257557,6,19,15,3,19,25,8,10,9,15,18,14,14,16,17,13,3,9,20,19,7,19,13,22,27,14,7,25,5,16,21,25,14.78125,14.305393006335525,14.303547688465954,17.28620042519978,11.348086808612617,13.626196882925306,13.626910148766036,15.546742574257017,11.725094840485491,-1.0250000000000006,-1.0250000000000006,-1.0249999999999975,-1.025000000000004,-0.34836246030008255,-1.402008031872878,0.7144578509427657,16,14,20,25
2024,4,DET,6.194552529182879,0.09992638748027148,0.5097276264591439,1.0304821139347706,0.43137254901960786,0.15384615384615385,7.446969696969696,11.544444444444443,4.872,2.1136363636363638,1,64.25,19.5,5.543650793650793,-0.028503208316752682,0.4365079365079365,1.004917914917992,0.2826086956521739,0.06896551724137931,6.076470588235294,10.514285714285714,4.439024390243904,1.6744186046511629,63,13.5,-0.22588096347163683,6,5.631578947368421,0,0,1,1.25,0.9166666666666666,2.75,0.07142857142857145,3.3636363636363638,0,0,1,1.5,1,2,0,1.25,6.0474006116207955,0.079049216579575,0.46559633027522934,1.1073614081001977,0.4251968503937008,0.5333333333333333,6.874338624338625,11.222680412371131,4.914855072463769,2.256880733944954,1.2,65.4,20.6,5.757225433526018,0.00352045579086597,0.43270024772914945,1.160572836016525,0.37446808510638296,0.6071428571428571,6.882195448460512,12.545248868778277,3.946120689655171,1.9255813953488372,1.3,60.55,15.7,-0.05970433777696839,5.041666666666667,3.9716981132075464,0,0,0.9166666666666666,1.1,0.9365079365079364,2.95,2.507462686567163,5.59090909090909,0,0,1,1.6,0.9591836734693876,2.35,-0.9,5.796533752186484,0.08240376556584002,0.457762467425838,1.0250855847372882,0.4060985023930832,0.37384615384615383,6.731042568542568,10.774163802978233,4.654113043478262,2.0939011676396992,1.0699999999999998,61.7275,19.185000000000002,5.394613037893388,-0.007863849436343856,0.4123979264152674,1.0480649718312123,0.32359389454209064,0.388423645320197,6.25608197495866,11.207149321266964,3.9213309503784686,1.7413953488372094,1.2175,58.379999999999995,14.145,-0.11488093988125392,3.5955223880597025,-0.17774668231470603,0,0,-0.050000000000000024,-0.38749999999999996,-0.042772108843537396,0.6225,-0.54,6.229627930119419,1.0827854562877786,22.299813965059712,14.361557091257556,3,4,2,10,7,11,2,9,3,4,13,1,27,21,24,27,6,28,27,31,6,21,16,21,22,2,5,12,4,30,6,20,13.28125,19.11245604364003,19.109376515431286,21.978116669373932,16.26112644960732,14.755590184493247,14.758249347658642,16.662518710536347,12.845196755377836,-0.5399999999999997,-0.5399999999999997,-0.5399999999999963,-0.5400000000000033,3.811127167772644,2.8759296942294816,4.775597958837589,8,4,25,20
2024,4,LAC,5.004716981132074,-0.07761679238116312,0.36792452830188677,1.1020913877769207,0.3508771929824561,0,5.333333333333334,9.868852459016393,4.699999999999998,1.4,0.5,53,10.5,5.089686098654708,-0.17431390794975068,0.3452914798206278,1.0844424492010527,0.3728813559322034,0.03225806451612903,5.755725190839693,9.551724137931036,4.141304347826088,1,55.75,7.5,0.021948586866707268,1.5263157894736843,6.071428571428572,0,0,0.875,1.75,0.8333333333333334,1.25,3.3043478260869565,6.0555555555555545,0,0,1,1.25,1,1.25,1.5,1.75,5.122262773722621,-0.07593999287074323,0.40693430656934304,1.0802868093492557,0.3855932203389831,0.46875,5.8607407407407415,10.535452322738385,3.938242280285034,1.6806282722513088,1.2941176470588236,64.47058823529412,12.470588235294118,5.658135283363801,0.01242921234886493,0.4323583180987203,1.1052644549443582,0.3836206896551724,0.59375,6.562596599690879,11.773778920308484,4.348993288590603,1.8095238095238095,1.1764705882352942,64.3529411764706,15.529411764705882,0.01449876663470917,5.202702702702703,4.642857142857144,0,0.0588235294117647,0.9393939393939394,1.8235294117647056,1,2.0588235294117645,2.946666666666667,2.6296296296296293,0,0,1,1.411764705882353,0.9565217391304348,2.588235294117647,1.0588235294117647,4.825008607629798,-0.07272987305585302,0.37293416884726616,1.0339040713314755,0.3541629497472495,0.28125,5.383111111111111,9.775369754298769,4.007945368171019,1.4983769633507853,0.9514705882352941,57.232352941176465,11.15735294117647,5.176271304547428,-0.053552340373093775,0.38026700879645187,1.0427135301869832,0.3606808883693746,0.3675403225806452,5.95206177660842,10.407370800460953,4.058852494893492,1.4357142857142855,1.3183823529411764,58.124264705882354,11.942647058823528,0.016381265384173047,0.731310408806976,1.213492063492065,0.035294117647058816,0,-0.08011363636363633,0.42205882352941154,-0.0322463768115942,-0.3176470588235296,1.1602941176470587,-1.798019128704114,-1.1195674848886927,11.15735294117647,11.942647058823528,23,21,23,8,17,28,22,22,21,22,6,22,21,12,8,26,18,24,21,18,13,6,11,12,6,11,3,8,4,28,22,6,16.03125,10.544632014391029,10.54505037907497,13.26345510531449,7.79507758149099,11.563035434884611,11.564764289526202,13.509564237821742,9.614768143618358,1.1602941176470576,1.1602941176470576,1.1602941176470607,1.1602941176470545,0.14058020719582554,-0.6593964444803138,0.9141849851398087,15,25,9,6
