season,week,team,off_ypp,off_epa,off_success_rt,off_explosiveness,off_third_conv_rate,off_fourth_conv_rate,off_pass_ypa,off_pass_ypc,off_rush_ypa,off_pts_per_opp,off_turnovers,off_plays_pg,off_ppg,def_ypp,def_epa,def_success_rt,def_explosiveness,def_third_conv_rate,def_fourth_conv_rate,def_pass_ypa,def_pass_ypc,def_rush_ypa,def_pts_per_opp,def_plays_pg,def_ppg,st_net_epa,st_punt_return_yds,st_kick_return_yds,st_kick_return_TDs,st_punt_return_TDs,fg_rate,fg_made_pg,xp_rate,xp_made_pg,st_punt_return_yds_allowed,st_kick_return_yds_allowed,st_kick_return_TDs_allowed,st_punt_return_TDs_allowed,fg_rate_allowed,fg_made_pg_allowed,xp_rate_allowed,xp_made_pg_allowed,net_st_ppg,def_turnovers,net_punt_return_yds,net_kick_return_yds,net_punt_return_TDs,net_kick_return_TDs,net_fg_rate,net_fg_made_pg,net_xp_rate,net_xp_made_pg,off_ppg_aboveavg,def_ppg_aboveavg,adj_off_epa,adj_def_epa,adj_off_explosiveness,adj_def_explosiveness,adj_off_pts_per_play,adj_def_pts_per_play,adj_off_ppg,adj_def_ppg,adj_off_ypp,adj_def_ypp,off_error,def_error,Rank_off_ypp,Rank_off_epa,Rank_off_success_rt,Rank_off_explosiveness,Rank_off_third_conv_rate,Rank_off_fourth_conv_rate,Rank_off_pass_ypa,Rank_off_pass_ypc,Rank_off_rush_ypa,Rank_off_pts_per_opp,Rank_off_turnovers,Rank_off_ppg,Rank_adj_off_epa,Rank_adj_off_explosiveness,Rank_adj_off_ypp,Rank_def_ypp,Rank_def_epa,Rank_def_success_rt,Rank_def_explosiveness,Rank_def_third_conv_rate,Rank_def_fourth_conv_rate,Rank_def_pass_ypa,Rank_def_pass_ypc,Rank_def_rush_ypa,Rank_def_pts_per_opp,Rank_def_turnovers,Rank_def_ppg,Rank_adj_def_epa,Rank_adj_def_explosiveness,Rank_adj_def_ypp,Rank_net_st_epa,Rank_net_punt_return_yds,Rank_net_punt_return_TDs,Rank_net_kick_return_yds,Rank_net_kick_return_TDs,Rank_net_xp_rate,Rank_net_xp_made_pg,Rank_net_st_ppg,VoA_Output,OffVoA_MeanRating,OffVoA_MedRating,OffVoA_95PctRating,OffVoA_05PctRating,DefVoA_MeanRating,DefVoA_MedRating,DefVoA_95PctRating,DefVoA_05PctRating,STVoA_MeanRating,STVoA_MedRating,STVoA_95PctRating,STVoA_05PctRating,VoA_Rating_Ovr,VoA_Rating_05Pct,VoA_Rating_95Pct,VoA_Ranking_Ovr,OffVoA_Ranking,DefVoA_Ranking,STVoA_Ranking
2025,21,NO,5.023496240601505,-0.08805277791536184,0.4069548872180451,0.9495147575636215,0.3651452282157676,0.10071942446043165,5.870866141732287,10.14357682619648,3.7692307692307696,1.5340909090909092,1.3529411764705883,62.588235294117645,10,4.977648202138002,-0.05905983023099995,0.40816326530612246,1.0332187225013818,0.2967479674796748,0.13333333333333333,5.7363465160075355,10.692307692307692,4.168674698795182,1.901639344262295,60.529411764705884,13.294117647058824,-0.16415863546023132,4.0555555555555545,18.5,0,0,0.7142857142857143,1.7647058823529411,1,1.6470588235294117,4.620689655172415,16.63157894736842,0,0.058823529411764705,1,2.1176470588235294,0.9459459459459459,2.0588235294117645,-1.8235294117647058,0.056451612903225805,-0.5651340996168601,1.8684210526315788,-0.058823529411764705,0,-0.2857142857142857,-0.3529411764705883,0.05405405405405406,-0.4117647058823528,-4.663660990712074,-1.5243915548675595,-0.08202426098978774,-0.04742925561102216,1.0358209816791744,1.065411958615384,0.2013610668202166,0.2325121246879742,15.63582475465048,18.806079274525324,5.071682254085561,5.092226623017097,3.1520489763343704,6.195742091981508,27,27,26,32,15,22,20,26,31,27,18,27,27,32,27,7,10,6,8,1,21,11,12,9,12,10,8,9,8,6,27,19,10,7,5,5,21,24,16.842105263157894,16.720026496216896,16.71802691493587,20.012193811510045,13.391342969332602,19.18297700115847,19.18252642688445,22.519633226531298,15.832100716585849,-0.5195664254713779,-0.535222079505904,4.107038037150738,-5.08084365025105,-2.9997215914544855,-7.5216013975042975,1.5995986221294851,25,28,13,24
2025,21,BUF,6.000831255195341,0.13757604095069229,0.4796342477140482,1.1116063762414616,0.42366412213740456,0.18032786885245902,6.785829307568441,11.428211586901762,5.1632302405498285,2.3877551020408165,1.263157894736842,63.31578947368421,20.736842105263158,5.330841121495329,-0.010996772378458227,0.4224299065420561,1.0997151033003505,0.4041666666666667,0.088,5.4226804123711325,10.529595015576325,5.221311475409838,1.95,56.31578947368421,15.68421052631579,-0.006465518233524231,2.621621621621622,23.21978021978022,0.05263157894736842,0,0.9230769230769231,1.263157894736842,0.9152542372881356,2.8421052631578947,2.2692307692307687,21.136363636363633,0,0,1,1.4736842105263157,0.9302325581395349,2.1052631578947367,0.42105263157894735,0.06451612903225806,0.3523908523908532,2.083416583416586,0,0.05263157894736842,-0.07692307692307687,-0.21052631578947367,-0.014978320851399274,0.736842105263158,6.073181114551083,0.8657013243894056,0.11395254897071415,0.012438650219574398,1.0904954149330954,1.0880341431171787,0.28226717419646413,0.26260512849094253,27.104816504930326,19.86611114479281,5.846685224803666,5.440089987377211,9.351905579077407,6.540780966968308,5,2,2,9,3,3,8,11,2,3,15,2,2,8,4,16,13,12,19,27,6,5,11,30,13,7,18,16,20,17,7,15,6,5,3,20,7,11,10.078947368421053,26.1246519258608,26.110111495825926,29.207037693168225,23.093501471311853,18.92790250832845,18.91887024501707,22.451615552085062,15.484649523257957,0.7964348055708094,0.7727408556380031,5.273519421766449,-3.6242836323609304,7.963982106446857,3.984568315692966,12.02894156284961,5,2,12,6
2025,21,JAX,5.423247559893521,0.030358603293177227,0.43300798580301686,1.1291747537077468,0.3629032258064516,0.13178294573643412,6.283911671924291,11.69337016574586,4.316430020283977,2.1557788944723617,1.1111111111111112,62.611111111111114,18,5.064220183486241,-0.08616808413173131,0.41376146788990825,1.0024714787232412,0.37401574803149606,0.09701492537313433,5.618104667609619,9.919811320754716,4.041775456919059,1.696969696969697,60.55555555555556,13.88888888888889,-0.027685662651772303,5.3939393939393945,19.833333333333336,0,0.1111111111111111,0.8611111111111112,1.7222222222222223,0.9814814814814815,2.9444444444444446,2.870967741935484,16.117647058823525,0,0,1,1.2222222222222223,0.9722222222222222,1.9444444444444444,3.1666666666666665,0.08602150537634409,2.5229716520039105,3.7156862745098103,0.1111111111111111,0,-0.13888888888888884,0.5,0.0092592592592593,1.0000000000000002,3.3363390092879257,-0.9296203130374945,0.027990580610695356,-0.06303426847247681,1.0962912239074545,1.056735856513388,0.2637229003805313,0.2383948152822415,25.740450029239867,17.995444404945644,5.438663240233732,5.210534818379375,9.347524261872087,5.022798876946676,15,14,15,4,17,12,12,7,23,9,11,5,13,4,14,8,6,9,4,21,9,8,2,5,8,2,11,6,5,10,12,3,2,2,5,14,4,3,8.789473684210526,24.238466605518944,24.22988741155394,27.44514908131084,21.03560569944382,16.92519533469644,16.913363556141483,20.145723550674084,13.700513420377682,0.8786763270669796,0.8633858204663107,5.39602574333673,-3.597679105060836,8.179909675878767,3.7374131740053027,12.695451273973486,4,8,8,4
2025,21,CLE,4.3404669260700395,-0.1902279343695927,0.33754863813229574,1.0554932809956266,0.29924242424242425,0.07643312101910828,4.609195402298851,9.758513931888542,3.949880668257757,1.2615384615384615,1.4705882352941178,60.470588235294116,9.294117647058824,4.870221327967806,-0.0958388806072589,0.3853118712273642,1.0900677130690954,0.3253968253968254,0.04964539007092199,5.264814814814816,10.454545454545455,4.400881057268725,1.7336683417085428,58.470588235294116,13.764705882352942,0.053917122864733644,2.8292682926829276,19.120481927710845,0,0,0.8888888888888888,1.411764705882353,0.9615384615384616,1.4705882352941178,5.612903225806453,21.279411764705884,0.058823529411764705,0.11764705882352941,1,1.588235294117647,0.926829268292683,2.235294117647059,-2.3529411764705883,0.04838709677419355,-2.7836349331235253,-2.158929836995039,-0.11764705882352941,-0.058823529411764705,-0.11111111111111116,-0.17647058823529393,0.03470919324577859,-0.7647058823529411,-5.36954334365325,-1.0538033195734418,-0.1719647440780364,-0.07107085477086567,1.0720079847208257,1.0833380502476524,0.19929419255688172,0.23783893632866365,14.399372294452364,19.28166340849288,4.566489431598081,5.032142980063734,2.4669932895619047,6.838565849080461,32,31,32,23,29,29,30,29,30,31,21,29,32,24,32,5,4,3,17,7,2,3,8,16,10,12,10,4,17,5,2,30,11,27,7,8,24,28,18.263157894736842,14.158030955704874,14.163769352616235,17.385342635357645,10.8845949032003,17.52046261165639,17.519669225398836,20.71485797732008,14.34887517882106,-0.11574220176021861,-0.1248725219697784,4.354026705066598,-4.5999220821028795,-3.480772394752379,-8.06420235772364,1.024511363104164,26,30,10,17
2025,21,PHI,5.266166822867851,0.02131527456804427,0.41611996251171507,1.0843838294602903,0.332,0.09333333333333334,6.109154929577461,10.846153846153848,4.306613226452906,1.7777777777777777,0.7222222222222222,59.27777777777778,15.11111111111111,5.101694915254238,-0.0699997569382363,0.423728813559322,1.0109628571651181,0.37547892720306514,0.07857142857142857,5.71382113821138,11.484756097560975,4.357707509881424,1.7277486910994764,62.27777777777778,12.555555555555555,-0.1461840306905006,3.5147058823529407,18.172839506172842,0,0,0.7586206896551724,1.2222222222222223,0.9545454545454546,2.3333333333333335,4.763157894736839,19.701149425287355,0,0,1,1.6666666666666667,0.8823529411764706,1.6666666666666667,-0.6666666666666666,0.06182795698924731,-1.2484520123838982,-1.5283099191145126,0,0,-0.24137931034482762,-0.4444444444444444,0.07219251336898402,0.6666666666666667,0.4474501203990364,-2.2629536463708284,6.754678511085629e-4,-0.07066788223202013,1.0802837116266544,1.0569823916996623,0.2448740850648165,0.22097080884421302,20.268603196674288,15.859181465475311,5.229272806552606,5.119044424670609,5.872069649567594,3.561095489880809,18,15,21,16,23,26,15,18,24,23,1,16,19,16,24,10,9,15,6,22,4,10,26,13,9,8,7,5,6,7,24,24,6,23,5,3,8,20,14.342105263157896,19.345460488096816,19.36120623225694,22.308875185605938,16.32171671266184,17.228280796398774,17.237529093153448,20.380668796089136,14.028737643186716,-0.6536296824877093,-0.6787349398524817,3.8666152724033145,-5.186433780990049,1.4449421992510105,-2.8934547115149254,5.794821661920117,15,23,9,26
2025,21,GB,5.734713076199436,0.12163467113248054,0.46001881467544686,1.1125755775393966,0.4380165289256198,0.14912280701754385,6.966431095406358,11.84090909090909,4.33199195171026,2.0898876404494384,0.7777777777777778,59.05555555555556,16.22222222222222,5.076719576719578,0.03816756788781166,0.4329805996472663,1.01018463847352,0.36363636363636365,0.15384615384615385,5.7756714060031555,10.09635416666667,4.193612774451099,2.0470588235294116,63,14.333333333333334,-0.19136892071644257,2.6071428571428568,18.211111111111112,0,0,0.7777777777777778,1.5555555555555556,0.9130434782608695,2.3333333333333335,5.39622641509434,19.455555555555556,0,0,1,1.7777777777777777,0.9428571428571428,1.8333333333333333,-0.16666666666666666,0.04032258064516129,-2.789083557951483,-1.2444444444444436,0,0,-0.2222222222222222,-0.2222222222222221,-0.029813664596273326,0.5000000000000002,1.5585612315101471,-0.48517586859304984,0.09173388287329984,0.03357522485391129,1.0883650750383,1.0555550509479925,0.25600272239656696,0.2338612323459377,20.765570799081065,18.544609139708058,5.57959585523846,5.153584239587759,5.7662458551192906,5.27483645489519,9,3,5,8,2,8,4,5,21,11,2,13,3,11,11,9,22,20,5,17,25,12,4,11,21,14,14,22,4,8,29,31,6,21,5,24,9,14,12.18421052631579,22.072239070434236,22.06112333148777,25.352392476308538,18.79033473059152,19.417928264091092,19.41049922643164,22.799066702089377,16.032360959572166,-1.380889574365956,-1.3882670911304502,3.2402024358912405,-5.96157771801387,1.2623570139256812,-3.203603946994515,5.793528210110401,16,14,14,31
2025,21,LA,6.327777777777776,0.14452609140567785,0.5007936507936508,1.0666477398181247,0.34,0.16312056737588654,7.349527665317138,12.4295154185022,4.868978805394992,2.477064220183486,0.85,63,21.6,5.2678151918559175,-0.04674947309203724,0.41033672670321064,1.063546732026931,0.35517241379310344,0.16455696202531644,5.94993412384717,10.885650224215242,4.268339768339765,1.7345971563981042,63.85,13.5,-0.05866131229328621,3.5205479452054798,18.98936170212766,0,0,0.8235294117647058,1.4,0.9594594594594594,3.55,5.676923076923077,8.596638655462185,0,0.05,1,1.5,0.9761904761904762,2.05,0.9,0.08333333333333333,-2.1563751317175974,10.392723046665475,-0.05,0,-0.17647058823529416,-0.10000000000000009,-0.016731016731016735,1.5,6.936339009287927,-1.3185092019263838,0.12611415849017865,-0.04519623552302979,1.0755420834811835,1.0753266753000912,0.2903798411188633,0.22669067377360114,28.62138304619429,18.57728750287984,6.089696054904985,5.245652481184613,10.446511106608053,5.566572935416619,1,1,1,18,21,5,2,2,3,1,4,1,1,20,1,14,11,7,14,14,29,14,15,12,11,3,9,10,14,11,17,26,7,1,5,23,2,7,9.421052631578947,27.487890650886126,27.493946769978823,30.811414415545496,24.118395397512508,17.646668525735603,17.650902123565892,20.740561923730237,14.494934948550029,1.1845501267077645,1.1710624422199734,6.230772918450416,-3.834085166689641,11.014107088632905,5.789375282272838,16.301625410265675,2,1,11,2
2025,21,LAC,5.178226514486394,-0.03543496092966216,0.4231782265144864,1.064003801854464,0.4128113879003559,0.09352517985611511,5.631419939577044,10.652849740932643,4.549266247379456,1.8870967741935485,1.2222222222222223,63.27777777777778,12.11111111111111,5.1643700787401565,-0.07895395903973108,0.4104330708661417,1.0529860382081242,0.31223628691983124,0.11023622047244094,5.64212328767123,11.055555555555557,4.518518518518518,1.6117021276595744,56.44444444444444,11.222222222222221,-0.058265867673620936,2.193548387096773,20.011363636363637,0,0,0.9285714285714286,2.1666666666666665,0.9714285714285714,1.8888888888888888,4.723076923076923,21.8804347826087,0,0.05555555555555555,1,1.9444444444444444,0.9393939393939394,1.7222222222222223,0.5,0.06182795698924731,-2.52952853598015,-1.8690711462450622,-0.05555555555555555,0,-0.0714285714285714,0.2222222222222221,0.03203463203463197,0.16666666666666652,-2.5525498796009636,-3.5962869797041623,-0.02131829244257972,-0.05152820526581397,1.0767461936840232,1.0717320378897792,0.2213668950529432,0.22423600456995932,18.466614165592514,16.141313524876637,5.289694117933891,5.293177866632679,4.578067023977869,4.947921775464586,22,25,17,19,4,25,25,21,14,17,14,24,24,19,19,12,8,8,12,3,12,9,20,19,6,8,3,8,12,13,16,28,9,25,5,10,13,10,14.68421052631579,20.33852368642403,20.333544141192817,23.47536089528279,17.1983326012214,16.703486792305966,16.702842427982965,19.90143481550212,13.545930861894428,0.3164078169302175,0.3043759544525368,4.9297647120687085,-4.215840927423436,3.935077667662389,-0.5634391880964653,8.503690791849378,10,18,6,10
2025,21,NE,6.108333333333333,0.11183776861805617,0.46166666666666667,1.1539763440794306,0.3602941176470588,0.15,7.311041990668739,12.356435643564357,4.71992818671454,2.1448598130841123,1.05,60,17.6,4.897835497835494,-0.09346265742495459,0.42337662337662335,0.9577784520742978,0.3436293436293436,0.07792207792207792,5.427525622254771,9.891625615763541,4.131355932203389,1.5571428571428572,57.75,11.5,-0.21186242861104385,5.1219512195121935,19.843373493975903,0.05,0.1,0.8157894736842105,1.55,0.9672131147540983,2.95,4.314285714285712,17.972477064220183,0,0.05,1,1.15,0.9459459459459459,1.75,3,0.07258064516129033,0.8076655052264812,1.870896429755721,0.05,0.05,-0.1842105263157895,0.40000000000000013,0.02126716880815238,1.2000000000000002,2.936339009287927,-3.3185092019263838,0.07955401240124986,-0.044979873344326626,1.1020471966476464,1.0413789810761425,0.26269180762905764,0.22762068241687708,23.22976437933549,15.174526119107751,5.857190347610224,5.176465709245898,7.587313972494182,3.492916662514309,2,4,4,2,18,7,3,3,9,10,9,6,4,2,2,6,5,14,2,10,3,6,1,8,4,6,5,11,2,9,30,12,5,6,4,11,3,4,6.631578947368421,25.341470330978222,25.342656464106156,28.72088319783949,21.96635426349713,15.04917712869828,15.052449405491696,18.365033840996567,11.725492859260452,0.197497115891994,0.20134832369424177,4.6566872361994625,-4.290898228932679,10.491555382308702,5.949963175303999,15.012536593042388,3,5,4,14
2025,21,IND,5.831849653808114,0.07212119882908512,0.4549950544015826,1.1173954301540938,0.3878504672897196,0.15789473684210525,6.681034482758616,11.347222222222218,4.689095127610205,2.46242774566474,1.2941176470588236,59.470588235294116,18.58823529411765,5.415077202543142,0.0042683220173975606,0.444141689373297,1.0700851419523059,0.3924050632911392,0.125,6.356927710843375,11.23929471032746,3.9839816933638446,2.0454545454545454,64.76470588235294,14.470588235294118,-0.058894402133462725,4.276595744680851,20.945652173913043,0,0,0.9444444444444444,2,0.9333333333333333,2.4705882352941178,2.7272727272727275,22.534653465346533,0,0,1,2.235294117647059,1,2.235294117647059,-0.47058823529411764,0.05913978494623656,1.5493230174081232,-1.5890012914334903,0,0,-0.05555555555555558,-0.23529411764705888,-0.06666666666666665,0.23529411764705888,3.9245743034055742,-0.347920966632266,0.07398767636187026,0.01242995309828096,1.0937726451795218,1.0785166659306356,0.27703464460869875,0.2370994851117317,25.420348956754864,21.267921182969367,5.76868811623201,5.4664865294046425,9.063993731222052,7.3757277178319525,8,8,7,7,7,6,9,12,10,2,16,4,5,6,8,17,16,24,15,24,20,20,21,2,20,9,15,15,15,18,18,6,6,24,5,31,12,17,12.763157894736842,25.78085078787048,25.780551246382515,28.89447783917884,22.632413288218885,20.657482811616642,20.657347633661757,23.81766327110387,17.480540423355148,-0.0030188448847322472,0.011616876801059547,4.532059943598091,-4.463726946427016,5.134820489521817,0.6881459184367209,9.60887451167306,8,3,20,15
