season,week,team,off_ypp,off_epa,off_success_rt,off_explosiveness,off_third_conv_rate,off_fourth_conv_rate,off_pass_ypa,off_pass_ypc,off_rush_ypa,off_pts_per_opp,off_turnovers,off_plays_pg,off_ppg,def_ypp,def_epa,def_success_rt,def_explosiveness,def_third_conv_rate,def_fourth_conv_rate,def_pass_ypa,def_pass_ypc,def_rush_ypa,def_pts_per_opp,def_plays_pg,def_ppg,st_net_epa,st_punt_return_yds,st_kick_return_yds,st_kick_return_TDs,st_punt_return_TDs,fg_rate,fg_made_pg,xp_rate,xp_made_pg,st_punt_return_yds_allowed,st_kick_return_yds_allowed,st_kick_return_TDs_allowed,st_punt_return_TDs_allowed,fg_rate_allowed,fg_made_pg_allowed,xp_rate_allowed,xp_made_pg_allowed,net_st_ppg,def_turnovers,net_punt_return_yds,net_kick_return_yds,net_punt_return_TDs,net_kick_return_TDs,net_fg_rate,net_fg_made_pg,net_xp_rate,net_xp_made_pg,off_ppg_aboveavg,def_ppg_aboveavg,adj_off_epa,adj_def_epa,adj_off_explosiveness,adj_def_explosiveness,adj_off_pts_per_play,adj_def_pts_per_play,adj_off_ppg,adj_def_ppg,adj_off_ypp,adj_def_ypp,off_error,def_error,Rank_off_ypp,Rank_off_epa,Rank_off_success_rt,Rank_off_explosiveness,Rank_off_third_conv_rate,Rank_off_fourth_conv_rate,Rank_off_pass_ypa,Rank_off_pass_ypc,Rank_off_rush_ypa,Rank_off_pts_per_opp,Rank_off_turnovers,Rank_off_ppg,Rank_adj_off_epa,Rank_adj_off_explosiveness,Rank_adj_off_ypp,Rank_def_ypp,Rank_def_epa,Rank_def_success_rt,Rank_def_explosiveness,Rank_def_third_conv_rate,Rank_def_fourth_conv_rate,Rank_def_pass_ypa,Rank_def_pass_ypc,Rank_def_rush_ypa,Rank_def_pts_per_opp,Rank_def_turnovers,Rank_def_ppg,Rank_adj_def_epa,Rank_adj_def_explosiveness,Rank_adj_def_ypp,Rank_net_st_epa,Rank_net_punt_return_yds,Rank_net_punt_return_TDs,Rank_net_kick_return_yds,Rank_net_kick_return_TDs,Rank_net_xp_rate,Rank_net_xp_made_pg,Rank_net_st_ppg,VoA_Output,OffVoA_MeanRating,OffVoA_MedRating,OffVoA_95PctRating,OffVoA_05PctRating,DefVoA_MeanRating,DefVoA_MedRating,DefVoA_95PctRating,DefVoA_05PctRating,STVoA_MeanRating,STVoA_MedRating,STVoA_95PctRating,STVoA_05PctRating,VoA_Rating_Ovr,VoA_Rating_05Pct,VoA_Rating_95Pct,VoA_Ranking_Ovr,OffVoA_Ranking,DefVoA_Ranking,STVoA_Ranking
2025,17,NO,5.010010010010013,-0.08633983883464216,0.41041041041041043,0.938511535488832,0.3738738738738739,0.0859375,5.865771812080535,10.074866310160434,3.744416873449131,1.5454545454545454,1.3125,62.4375,9.875,5.058702368692063,-0.047772716562857885,0.4160659114315139,1.027744027184574,0.2974137931034483,0.1349206349206349,5.820564516129038,10.734693877551019,4.2631578947368425,1.9298245614035088,60.6875,13.75,-0.17450105449826553,3.8199999999999994,18.892857142857142,0,0,0.725,1.8125,1,1.625,4.566037735849058,16.541666666666668,0,0.0625,1,2,0.9444444444444444,2.125,-1.4375,0.053763440860215055,-0.7460377358490584,2.3511904761904745,-0.0625,0,-0.275,-0.1875,0.05555555555555558,-0.5,-5.12890625,-1.25390625,-0.07260715446747448,-0.0341520204658534,1.030551844792072,1.0643378172857887,0.21042326680710302,0.23935251658912526,16.159260614427204,19.33494120983762,5.059663616559216,5.156998444083375,3.1437561788609987,6.290880570154926,27,27,23,32,10,26,24,26,31,27,10,24,27,32,27,8,10,10,8,2,20,13,12,10,12,8,11,10,8,8,28,21,4,6,2,5,17,20,16.473684210526315,16.973135419809825,16.969420531661477,20.439662721417296,13.573965822176064,20.05574104462365,20.054521339899505,23.425493831516047,16.74811023240615,-0.8509163473825163,-0.8710839338176393,3.834679591824826,-5.481525328503614,-3.9561847420556675,-8.655669738733703,0.8488484817260753,26,28,18,26
2025,17,BUF,5.981909547738692,0.12013125956206254,0.4733668341708543,1.113664099677182,0.4036697247706422,0.15384615384615385,6.69140625,11.559006211180124,5.229813664596273,2.3313253012048194,1.125,62.1875,20.375,5.390919158361021,-0.0038406951306433805,0.42414174972314506,1.1164075052253686,0.395,0.08653846153846154,5.440748440748441,10.654135338345863,5.334123222748815,1.970414201183432,56.4375,15.875,0.03135637033436339,3.0476190476190474,23.333333333333336,0.0625,0,0.9047619047619048,1.1875,0.9,2.8125,2.408163265306123,21.91111111111111,0,0,1,1.4375,0.918918918918919,2.125,0.3125,0.056451612903225805,0.6394557823129245,1.4222222222222243,0,0.0625,-0.09523809523809523,-0.25,-0.018918918918918948,0.6875,5.37109375,0.87109375,0.09278259942827188,0.014504768942114672,1.0953422001766369,1.0965468939234675,0.27867739866715097,0.26281698449707447,26.12268001690971,19.182972782704447,5.82047844615156,5.473856470508021,8.915227572998552,5.831884430970653,6,4,3,7,4,7,8,8,2,5,7,3,5,7,6,16,13,13,20,25,8,5,10,30,14,7,17,16,22,18,6,12,3,7,1,23,5,11,10.105263157894736,24.991108912901552,24.97356316275672,28.109252373775274,21.946405693482173,18.835566301236035,18.8281461466582,22.332197524372692,15.366889775398393,0.7284640209222244,0.7181508378831496,5.348365599625775,-3.8172860974335143,6.863567853981669,2.762229820650266,11.125420449028358,6,5,12,9
2025,17,JAX,5.335952848722986,0.020328107904585883,0.4263261296660118,1.1355573536539887,0.3568281938325991,0.14049586776859505,6.193321616871703,11.734375,4.2494432071269514,2.111731843575419,1.125,63.625,17.625,5.101330603889458,-0.09218174814420657,0.4155578300921187,0.9938446831756261,0.37668161434977576,0.08620689655172414,5.642072213500781,10.130319148936172,4.088235294117648,1.6853932584269662,61.0625,14.125,-0.040345420459694525,6.0344827586206895,20.25,0,0.125,0.875,1.75,0.9782608695652174,2.8125,2.9649122807017547,16.72222222222222,0,0,1,1.25,0.96875,1.9375,3.125,0.08064516129032258,3.069570477918935,3.5277777777777786,0.125,0,-0.125,0.5,0.009510869565217406,0.875,2.62109375,-0.87890625,0.02337288249837738,-0.0630743068326153,1.1026333284479215,1.0556505231433304,0.2600368158654301,0.24224814900706773,25.353920557965594,17.906528428916666,5.414232560633206,5.234793838208252,8.931876434229896,4.595896040992438,20,16,18,4,18,10,15,6,26,10,7,7,14,3,17,9,4,9,4,21,7,10,4,4,8,2,12,6,5,10,11,3,1,3,2,12,4,4,9.105263157894736,23.966000140607164,23.958543524889095,27.34716612561622,20.66298238179554,16.500930985281073,16.492886300566482,19.78307322149579,13.222531937651354,0.8538585032368614,0.828662201597862,5.491919396728415,-3.7414218760011644,8.294319425920474,3.699028568143022,13.056012300848844,5,9,4,8
2025,17,CLE,4.366803278688524,-0.1936819645669035,0.33811475409836067,1.0646859317519226,0.2971887550200803,0.0738255033557047,4.690189328743547,9.746794871794874,3.8911392405063294,1.2903225806451613,1.5,61,9.875,4.829557713052859,-0.09457926676645656,0.37216828478964403,1.1435024793889546,0.32083333333333336,0.04477611940298507,5.263052208835339,10.695340501792113,4.326340326340325,1.6666666666666667,57.9375,13.5,0.038839561450171256,2.935064935064935,19.164556962025316,0,0,0.88,1.375,0.9583333333333334,1.4375,5.784090909090909,21.0625,0.0625,0.125,1,1.6875,0.9743589743589743,2.375,-3,0.043010752688172046,-2.8490259740259742,-1.8979430379746844,-0.125,-0.0625,-0.12,-0.3125,-0.01602564102564097,-0.9375,-5.12890625,-1.50390625,-0.15516092870738052,-0.06634750296005042,1.078142942609071,1.1039833537596613,0.21295491673075978,0.24062435609724314,14.473366322570136,19.371145007384584,4.598534553588037,5.006043525943554,1.6059146876960804,6.911616586820406,32,31,32,22,30,31,30,30,30,31,13,24,32,22,32,4,3,3,25,6,1,4,11,12,7,12,10,5,24,5,4,30,5,25,3,22,21,26,18.157894736842106,15.15818224057191,15.15887306846675,18.45318211394664,11.833221229822321,17.09886002747436,17.10423334026391,20.353425439673934,13.836932713537633,-0.03866392493986228,-0.010291192991626187,4.515312459784874,-4.585755090971426,-1.9556514647887862,-6.589466574686738,2.6150691340575785,25,30,9,18
2025,17,PHI,5.364415862808145,0.03438220085448704,0.41586280814576637,1.10622979067392,0.3302752293577982,0.08396946564885496,6.29038854805726,10.966329966329967,4.344594594594593,1.7928994082840237,0.75,58.3125,15.5,5.054726368159201,-0.08225482820404686,0.41492537313432837,1.0145799609743853,0.36134453781512604,0.07633587786259542,5.520499108734402,11.338983050847457,4.466216216216215,1.7041420118343196,62.8125,11.875,-0.1674837472855218,3.53225806451613,18.833333333333336,0,0,0.7307692307692307,1.1875,0.975,2.4375,5.057971014492756,20.333333333333332,0,0,1,1.75,0.8928571428571429,1.5625,-0.8125,0.051075268817204304,-1.5257129499766258,-1.4999999999999964,0,0,-0.2692307692307693,-0.5625,0.08214285714285707,0.875,0.49609375,-3.12890625,0.01907045183220434,-0.0726985553990557,1.0895333287278313,1.0589093163270675,0.2520695694990552,0.22203961191992272,20.201763268255863,14.951632651343516,5.332268388973881,5.073483017450277,5.625754782544499,2.4864147384432176,18,12,22,10,23,27,11,18,20,23,2,13,16,15,21,7,6,8,6,16,5,6,23,17,9,9,5,4,6,6,27,24,3,24,2,3,4,17,12.842105263157896,19.55309373350492,19.55215522994595,22.6698062001616,16.414853115710407,16.942660442547503,16.936866017031775,20.137750519927913,13.778543108762781,-1.0184741043916783,-1.0087710663858924,3.608414752648672,-5.813958543932028,1.6065181465282816,-3.1776485369844014,6.140470432882358,15,22,8,27
2025,17,GB,5.882415254237289,0.13789700655028225,0.4671610169491525,1.117538611705364,0.45539906103286387,0.14432989690721648,7.1984126984126995,11.835403726708075,4.375,2.1974522292993632,0.875,59,16.75,4.986895161290315,0.03812290944774937,0.43548387096774194,0.9844547162128947,0.3574468085106383,0.152,5.592727272727272,9.666666666666671,4.233031674208143,2.0264900662251657,62,14.5,-0.17688712077430527,2.8076923076923084,18.32051282051282,0,0,0.8181818181818182,1.6875,0.9285714285714286,2.4375,5.2926829268292686,19.321428571428573,0,0,1,1.625,0.9375,1.875,0.75,0.03225806451612903,-2.48499061913696,-1.0009157509157518,0,0,-0.18181818181818177,0.0625,-0.008928571428571397,0.5625,1.74609375,-0.50390625,0.09912391949184288,0.031322643487070326,1.0922634214214446,1.04596252117064,0.2596348234227358,0.24042103623839445,21.00178277247125,19.09036605948842,5.682124261505856,5.0950109394678,5.8061264762321265,5.665907023527811,7,3,5,6,2,9,4,5,19,9,4,9,2,9,10,6,21,21,3,15,23,7,1,9,18,16,14,21,3,7,29,27,3,20,2,17,7,9,10.578947368421053,22.535628653656335,22.539132368812588,25.88353538850695,19.182199889634674,19.010756368365733,19.014244667606423,22.46797846350602,15.581036270167877,-0.8744756676010236,-0.850638120263524,3.6755689216385843,-5.431525698789843,2.6742495809426408,-1.830362079323045,7.091125846639512,14,12,13,25
2025,17,LA,6.41902834008097,0.13850093395274996,0.5080971659919028,1.0710771951170361,0.3435897435897436,0.1743119266055046,7.4610051993067605,12.253443526170798,4.9562043795620445,2.543859649122807,0.9375,61.75,22.125,5.185221674876843,-0.06595162746812516,0.4039408866995074,1.0345704939378548,0.33620689655172414,0.17054263565891473,5.769230769230767,10.5,4.347721822541964,1.6607142857142858,63.4375,12.375,-0.11990860519639851,4.166666666666666,18.680555555555557,0,0,0.76,1.1875,0.9508196721311475,3.625,6.4375,8.208333333333334,0,0.0625,1,1.5625,0.9666666666666667,1.8125,0.3125,0.06451612903225806,-2.270833333333334,10.472222222222223,-0.0625,0,-0.24,-0.375,-0.015846994535519188,1.8125,7.12109375,-2.62890625,0.11909311078832964,-0.05310617255946201,1.0794454134306941,1.067207877988749,0.2915754913403125,0.22609027069614998,27.69838351260372,17.247099717828796,6.203418920202894,5.209221083555609,9.816395208041712,4.386143381361627,1,2,1,19,21,4,3,3,6,1,5,1,1,21,1,11,9,5,9,10,29,11,9,13,5,5,8,7,9,9,23,26,4,1,2,21,1,11,8.631578947368421,27.4894893387654,27.503574642329163,30.903453233039006,24.066496121314334,16.614534344531062,16.616160446875952,19.861813053453645,13.383815813192292,0.010826693715058523,0.008803004827618012,5.166933778555897,-5.228365771006488,10.896217200280828,5.454314537115553,16.20857395814126,1,1,5,17
2025,17,LAC,5.398422090729784,0.0019075514254401223,0.4368836291913215,1.0774180778236326,0.43373493975903615,0.07692307692307693,6.041379310344828,11,4.539170506912443,2.067073170731707,1.1875,63.375,13.625,5.14015572858732,-0.07663949023809966,0.41268075639599555,1.0421623729838205,0.30952380952380953,0.11711711711711711,5.6245210727969335,10.829351535836174,4.469496021220162,1.6626506024096386,56.1875,12.25,-0.07062271574241458,2.358490566037735,20.350649350649352,0,0,0.925,2.3125,0.9714285714285714,2.125,5.075471698113208,22.329545454545457,0,0.0625,1,1.75,0.9354838709677419,1.8125,1.625,0.056451612903225805,-2.7169811320754733,-1.9788961038961048,-0.0625,0,-0.07499999999999996,0.5625,0.03594470046082954,0.3125,-1.37890625,-2.75390625,0.004260020006128025,-0.043993599997467436,1.0842051935680046,1.0696814876893233,0.2357216856694194,0.23759530348887534,20.10699735888943,17.085947516565202,5.425823785201772,5.302860725697778,5.290933815292265,5.217706612603865,16,20,13,18,3,30,17,17,16,14,8,18,21,18,15,10,7,7,12,4,17,9,16,18,6,7,7,8,11,11,18,28,4,26,2,7,9,7,13.026315789473685,21.972363095697453,21.970002312218252,25.220821891306432,18.724708853466968,17.228751841994544,17.22630861911678,20.460825059220696,14.020647504455503,1.1327512334771326,1.1376892607890656,5.768784919279703,-3.49716474299069,5.881382953890539,1.2068966060207744,10.52878175136544,8,13,10,4
2025,17,NE,6.266112266112272,0.14701226598533723,0.47193347193347196,1.1794811032736157,0.37383177570093457,0.16666666666666666,7.659090909090911,12.340116279069765,4.571428571428573,2.341463414634146,1,60.125,18.25,5.315789473684209,-0.029538813536126106,0.4451754385964912,0.9680777244912611,0.35467980295566504,0.08547008547008547,5.956848030018762,10.104790419161679,4.414248021108179,1.7777777777777777,57,13.25,-0.21566061795539576,6.050000000000001,19.718309859154928,0.0625,0.125,0.8666666666666667,1.625,0.96,3,5.479166666666667,18.544444444444444,0,0.0625,1,1.125,0.9411764705882353,2,3.25,0.0456989247311828,0.5708333333333337,1.173865414710484,0.0625,0.0625,-0.1333333333333333,0.5,0.018823529411764683,1,3.24609375,-1.75390625,0.09462047218196418,0.01006013367422766,1.113725234636867,1.0456888580006662,0.2656003106438884,0.2446585958806879,24.410834860401703,17.08860583071462,5.959393969382307,5.498132879533476,8.564414468640205,4.624711076335257,2,1,4,2,11,5,2,2,15,4,6,5,4,2,2,13,11,22,2,12,6,14,3,16,11,11,9,14,2,19,30,13,2,9,1,11,3,3,8,25.83582714169276,25.845556511133033,29.08551433028705,22.57588137944645,17.39293412747155,17.39522520011942,20.73086639770578,14.050264272156275,0.411631322759901,0.4166355451239987,5.063322794632988,-4.179837024185727,8.866966856137612,4.345780083104448,13.41797072721426,3,2,11,10
2025,17,IND,5.852164730728624,0.08192486484611963,0.4614572333685322,1.0896007762589168,0.3768844221105528,0.1574074074074074,6.612132352941172,11.2396449704142,4.826302729528535,2.425925925925926,1.1875,59.1875,18.625,5.417148362235066,0.005674512462645305,0.4460500963391137,1.0829583128600484,0.39732142857142855,0.13513513513513514,6.344391785150082,11.202631578947363,3.9679012345679,2,64.875,14.625,-0.05052234140851142,4.2727272727272725,21.607142857142854,0,0,0.9393939393939394,1.9375,0.9285714285714286,2.4375,2.714285714285714,22.351063829787233,0,0,1,2,1,2.25,0,0.05913978494623656,1.5584415584415585,-0.7439209726443785,0,0,-0.06060606060606055,-0.0625,-0.0714285714285714,0.1875,3.62109375,-0.37890625,0.07378152697607789,0.010563238265571265,1.0894703957148684,1.0851377551886012,0.2747433161385813,0.24033848293272625,24.151973692854337,20.059902567981453,5.79197107705617,5.462746957255681,8.013401954604351,5.949588698540686,8,8,6,16,9,6,9,13,7,3,8,4,7,16,7,17,15,23,16,26,21,19,22,3,16,6,15,15,16,17,12,6,3,18,2,29,11,13,12.31578947368421,24.716794288786787,24.721334699474735,27.872589423281973,21.542193239141785,19.553043627754246,19.551392995282356,22.813766267663908,16.263333252354734,0.1443846550465105,0.1396472065627966,4.804603668941384,-4.513481447796524,5.309588910755175,0.765378538990527,9.863426824559449,9,7,14,15
