week,games,mean_ae,mean_vegas_ae,mean_se,mean_vegas_se,RMSE,vegas_RMSE,straight_up_win_pct,vegas_straight_up_win_pct,ATS_win_pct,AE_ATS_win_pct
1,16,7.169818031861031,5.9375,89.07036131141503,71.9375,9.437709537351477,8.481597726843686,0.5,0.8125,0.4375,0.3125
