week,games,mean_ae,mean_vegas_ae,mean_se,mean_vegas_se,RMSE,vegas_RMSE,straight_up_win_pct,vegas_straight_up_win_pct,ATS_win_pct,AE_ATS_win_pct
1,16,7.169818031861031,5.9375,89.07036131141503,71.9375,9.437709537351475,8.481597726843686,0.5,0.8125,0.4375,0.3125
2,16,9.94246652663686,8.1875,151.72705161525002,118.25,12.317753513333916,10.874281585465774,0.6875,0.6875,0.3125,0.1875
3,16,12.632788666574172,12.21875,240.66320615007612,265.765625,15.51332350433253,16.302319620225827,0.5625,0.75,0.625,0.4375
4,16,10.08324033400169,9.03125,158.08667309012094,130.078125,12.573252287698711,11.405179744309162,0.5625,0.6875,0.4375,0.4375
5,14,11.912763356888549,11.678571428571429,236.6484852887739,211.875,15.383383414865987,14.555926628009637,0.35714285714285715,0.35714285714285715,0.5,0.42857142857142855
