game_id,season,week,away_team,away_score,home_team,home_score,result,total,overtime,spread_line,proj_margin,abs_error,vegas_abs_error,sqd_error,vegas_sqd_error,straight_up_win,vegas_straight_up_win,ATS_win,AE_ATS_win
2024_02_LAC_CAR,2024,2,LAC,26,CAR,3,-23,29,0,-5,-22.25862946750584,0.7413705324941589,18,0.5496302664506727,324,1,1,1,1
2024_02_NO_DAL,2024,2,NO,44,DAL,19,-25,63,0,6.5,-2.5409183804385087,22.45908161956149,31.5,504.4103471941248,992.25,1,0,1,1
2024_02_TB_DET,2024,2,TB,20,DET,16,-4,36,0,7.5,-2.986318979409079,1.013681020590921,11.5,1.0275492115062512,132.25,1,0,1,1
2024_02_IND_GB,2024,2,IND,10,GB,16,6,26,0,-3,5.247275790913764,0.752724209086236,9,0.5665937349444996,81,1,0,1,1
2024_02_CLE_JAX,2024,2,CLE,18,JAX,13,-5,31,0,3,4.9481192209657205,9.94811922096572,8,98.96507603454762,64,0,0,0,0
2024_02_SF_MIN,2024,2,SF,17,MIN,23,6,40,0,-4.5,-12.261640558583489,18.261640558583487,10.5,333.4875158909014,110.25,0,0,0,0
2024_02_SEA_NE,2024,2,SEA,23,NE,20,-3,43,1,-3.5,-1.5681728535933588,1.4318271464066412,0.5,2.050128977186985,0.25,1,1,1,0
2024_02_NYJ_TEN,2024,2,NYJ,24,TEN,17,-7,41,0,-3.5,16.14174248860525,23.14174248860525,3.5,535.5402454089175,12.25,0,1,0,0
2024_02_NYG_WAS,2024,2,NYG,18,WAS,21,3,39,0,1.5,-2.893818072435561,5.893818072435561,1.5,34.73709147096803,2.25,0,1,0,0
2024_02_LA_ARI,2024,2,LA,10,ARI,41,31,51,0,-1,-6.927601413616957,37.927601413616955,32,1438.5029489901988,1024,0,0,0,0
2024_02_PIT_DEN,2024,2,PIT,13,DEN,6,-7,19,0,-3,-5.821585005497868,1.1784149945021325,4,1.3886618992674604,16,1,1,1,1
2024_02_CIN_KC,2024,2,CIN,25,KC,26,1,51,0,6.5,17.065539973286576,16.065539973286576,5.5,258.10157463326885,30.25,1,1,0,0
2024_02_CHI_HOU,2024,2,CHI,13,HOU,19,6,32,0,6,5.4270040002877735,0.5729959997122265,0,0.32832441568621384,0,1,1,0,0
2024_02_ATL_PHI,2024,2,ATL,22,PHI,21,-1,43,0,5.5,8.22958046906221,9.22958046906221,6.5,85.1851556348946,42.25,0,0,0,0
2024_03_NE_NYJ,2024,3,NE,3,NYJ,24,21,27,0,6.5,-1.5059274775353266,22.505927477535327,14.5,506.5167716240797,210.25,0,1,0,0
2024_03_NYG_CLE,2024,3,NYG,21,CLE,15,-6,36,0,6.5,13.187956298562057,19.187956298562057,12.5,368.1776669155273,156.25,0,0,0,0
2024_03_CHI_IND,2024,3,CHI,16,IND,21,5,37,0,1.5,0.0684989102912037,4.931501089708796,3.5,24.31970299779904,12.25,1,1,0,0
2024_03_HOU_MIN,2024,3,HOU,7,MIN,34,27,41,0,-2,1.733234169819161,25.266765830180837,29,638.4094555171939,841,1,0,1,1
2024_03_PHI_NO,2024,3,PHI,15,NO,12,-3,27,0,2.5,20.22914869717451,23.22914869717451,5.5,539.5933491954441,30.25,0,0,0,0
2024_03_LAC_PIT,2024,3,LAC,10,PIT,20,10,30,0,3,-2.7451589321434735,12.745158932143474,7,162.43907620559656,49,0,1,0,0
2024_03_DEN_TB,2024,3,DEN,26,TB,7,-19,33,0,6,13.6392756790776,32.6392756790776,25,1065.3223168548266,625,0,0,0,0
2024_03_GB_TEN,2024,3,GB,30,TEN,14,-16,44,0,3,-2.7044831047382107,13.29551689526179,19,176.7707695121917,361,1,0,1,1
2024_03_CAR_LV,2024,3,CAR,36,LV,22,-14,58,0,5.5,16.94132069100563,30.94132069100563,19.5,957.365326103653,380.25,0,0,0,0
2024_03_MIA_SEA,2024,3,MIA,3,SEA,24,21,27,0,4,2.1809381308473363,18.819061869152662,17,354.1570896349957,289,1,1,0,0
2024_03_DET_ARI,2024,3,DET,20,ARI,13,-7,33,0,-3,-0.6648825379985452,6.335117462001454,4,40.13371325735575,16,1,1,0,0
2024_03_BAL_DAL,2024,3,BAL,28,DAL,25,-3,53,0,-1.5,2.1387812002203166,5.138781200220317,1.5,26.407072223737757,2.25,0,1,0,0
2024_03_SF_LA,2024,3,SF,24,LA,27,3,51,0,-6,-13.648494329229816,16.648494329229816,9,277.17236343039735,81,0,0,0,0
2024_03_KC_ATL,2024,3,KC,22,ATL,17,-5,39,0,-3,-7.738482539266152,2.738482539266152,2,7.499286617865592,4,1,1,1,0
2024_03_JAX_BUF,2024,3,JAX,10,BUF,47,37,57,0,4,12.639404566843195,24.360595433156803,33,593.43860985794,1089,1,1,1,1
2024_03_WAS_CIN,2024,3,WAS,38,CIN,33,-5,71,0,7.5,12.556901352395194,17.556901352395194,12.5,308.2447850977362,156.25,0,0,0,0
2024_04_DAL_NYG,2024,4,DAL,20,NYG,15,-5,35,0,-5.5,-11.389026672482744,6.3890266724827445,0.5,40.81966182169593,0.25,1,1,0,0
2024_04_NO_ATL,2024,4,NO,24,ATL,26,2,50,0,2.5,-11.267953613377443,13.267953613377443,0.5,176.03859308673557,0.25,0,1,1,0
2024_04_CIN_CAR,2024,4,CIN,34,CAR,24,-10,58,0,-4.5,-8.945748894071153,1.0542511059288469,5.5,1.1114453943521967,30.25,1,1,1,1
2024_04_LA_CHI,2024,4,LA,18,CHI,24,6,42,0,3,4.3617733691093985,1.6382266308906015,3,2.683786494159171,9,1,1,1,1
2024_04_MIN_GB,2024,4,MIN,31,GB,29,-2,60,0,2.5,0.2863981669434752,2.286398166943475,4.5,5.2276165778024835,20.25,0,0,1,1
2024_04_JAX_HOU,2024,4,JAX,20,HOU,24,4,44,0,5.5,9.89551085856712,5.895510858567119,1.5,34.75704828348282,2.25,1,1,0,0
2024_04_PIT_IND,2024,4,PIT,24,IND,27,3,51,0,-2.5,-2.595184893025994,5.595184893025994,5.5,31.306093987146305,30.25,0,0,0,0
2024_04_DEN_NYJ,2024,4,DEN,10,NYJ,9,-1,19,0,7.5,-0.27308839621970815,0.7269116037802918,8.5,0.528400479710436,72.25,1,0,1,1
2024_04_PHI_TB,2024,4,PHI,16,TB,33,17,49,0,-1,5.082552973052559,11.91744702694744,18,142.0255436400984,324,1,0,1,1
2024_04_WAS_ARI,2024,4,WAS,42,ARI,14,-28,56,0,3.5,8.548071340065015,36.548071340065015,31.5,1335.7615186784817,992.25,0,0,0,0
2024_04_NE_SF,2024,4,NE,13,SF,30,17,43,0,10.5,16.16506645307892,0.8349335469210786,6.5,0.6971140277742129,42.25,1,1,1,1
2024_04_KC_LAC,2024,4,KC,17,LAC,10,-7,27,0,-7.5,-2.1278007128679857,4.872199287132014,0.5,23.73832589352971,0.25,1,1,1,0
2024_04_CLE_LV,2024,4,CLE,16,LV,20,4,36,0,-2.5,-4.21259286639807,8.212592866398069,6.5,67.44668158921245,42.25,0,0,0,0
2024_04_BUF_BAL,2024,4,BUF,10,BAL,35,25,45,0,2.5,-2.406827575288805,27.406827575288805,22.5,751.1341977416108,506.25,0,1,0,0
2024_04_TEN_MIA,2024,4,TEN,31,MIA,12,-19,43,0,2.5,9.937552653695844,28.93755265369585,21.5,837.3819535854195,462.25,0,0,0,0
2024_04_SEA_DET,2024,4,SEA,29,DET,42,13,71,0,3.5,1.627532673080251,11.372467326919748,9.5,129.3330131018572,90.25,1,1,0,0
2024_05_TB_ATL,2024,5,TB,30,ATL,36,6,66,1,2.5,-4.529650903104361,10.52965090310436,3.5,110.87354814124647,12.25,0,1,0,0
2024_05_NYJ_MIN,2024,5,NYJ,17,MIN,23,6,40,0,2.5,6.947319233253326,0.9473192332533262,3.5,0.8974137296916699,12.25,1,1,1,1
2024_05_CAR_CHI,2024,5,CAR,10,CHI,36,26,46,0,4,13.734566680569326,12.265433319430674,22,150.44085451340015,484,1,1,1,1
2024_05_BAL_CIN,2024,5,BAL,41,CIN,38,-3,79,1,-2.5,-7.204440742867653,4.204440742867653,0.5,17.6773219602855,0.25,1,1,1,0
2024_05_BUF_HOU,2024,5,BUF,20,HOU,23,3,43,0,1,-4.237573117671785,7.237573117671785,2,52.38246463364528,4,0,1,0,0
2024_05_IND_JAX,2024,5,IND,34,JAX,37,3,71,0,3.5,-1.2024369791390122,4.202436979139012,0.5,17.660476563635026,0.25,0,1,1,0
2024_05_MIA_NE,2024,5,MIA,15,NE,10,-5,25,0,-2,-4.283604965903406,0.7163950340965943,3,0.5132218448782605,9,1,1,1,1
2024_05_CLE_WAS,2024,5,CLE,13,WAS,34,21,47,0,3,-2.0762910189380275,23.07629101893803,18,532.5152071907199,324,0,1,0,0
2024_05_LV_DEN,2024,5,LV,18,DEN,34,16,52,0,3,6.246411088876774,9.753588911123227,13,95.132496647186,169,1,1,1,1
2024_05_ARI_SF,2024,5,ARI,24,SF,23,-1,47,0,7,20.223206207590135,21.223206207590135,8,450.4244817298924,64,0,0,0,0
2024_05_GB_LA,2024,5,GB,24,LA,19,-5,43,0,-3,-0.5068118216557902,4.49318817834421,2,20.188740006012157,4,1,1,0,0
2024_05_NYG_SEA,2024,5,NYG,29,SEA,20,-9,49,0,7,10.020065451779324,19.020065451779324,16,361.7628897899694,256,0,0,0,0
2024_05_DAL_PIT,2024,5,DAL,20,PIT,17,-3,37,0,2.5,-2.8325651982852618,0.16743480171473824,5.5,0.02803441282525371,30.25,1,0,1,1
2024_05_NO_KC,2024,5,NO,13,KC,26,13,39,0,5.5,1.75387975014287,11.24612024985713,7.5,126.4752206742466,56.25,1,1,0,0
2024_06_SF_SEA,2024,6,SF,36,SEA,24,-12,60,0,-3.5,-6.51993786110838,5.48006213889162,8.5,30.0310810461134,72.25,1,1,1,1
2024_06_JAX_CHI,2024,6,JAX,16,CHI,35,19,51,0,-1.5,6.304833736152706,12.695166263847296,20.5,161.16724646672648,420.25,1,0,1,1
2024_06_WAS_BAL,2024,6,WAS,23,BAL,30,7,53,0,6.5,16.02150567618351,9.021505676183509,0.5,81.38756466541126,0.25,1,1,1,0
2024_06_ARI_GB,2024,6,ARI,13,GB,34,21,47,0,5.5,12.038257825268648,8.961742174731352,15.5,80.31282280635862,240.25,1,1,1,1
2024_06_HOU_NE,2024,6,HOU,41,NE,21,-20,62,0,-6.5,-5.808800586161533,14.191199413838469,13.5,201.39014080332925,182.25,1,1,0,0
2024_06_TB_NO,2024,6,TB,51,NO,27,-24,78,0,-3.5,6.437242405284871,30.43724240528487,20.5,926.42572523807155,420.25,0,1,0,0
2024_06_CLE_PHI,2024,6,CLE,16,PHI,20,4,36,0,8,0.3675748709760782,3.632425129023922,4,13.194512317964454,16,1,1,1,1
2024_06_IND_TEN,2024,6,IND,20,TEN,17,-3,37,0,2.5,2.7125787214538937,5.712578721453894,5.5,32.6335556488078,30.25,0,0,0,0
2024_06_LAC_DEN,2024,6,LAC,23,DEN,16,-7,39,0,-3,2.101963807743181,9.10196380774318,4,82.84574515746674,16,0,1,0,0
2024_06_PIT_LV,2024,6,PIT,32,LV,13,-19,45,0,-3.5,-1.4735900837972964,17.526409916202702,15.5,307.1750445507684,240.25,1,1,0,0
2024_06_ATL_CAR,2024,6,ATL,38,CAR,20,-18,58,0,-6,-5.880143608850747,12.119856391149252,12,146.89091894208138,144,1,1,0,0
2024_06_DET_DAL,2024,6,DET,47,DAL,9,-38,56,0,-3.5,5.556197072008681,43.55619707200868,34.5,1897.142303375657,1190.25,0,1,0,0
2024_06_CIN_NYG,2024,6,CIN,17,NYG,7,-10,24,0,-4.5,-2.94809800836541,7.05190199163459,5.5,49.7293216996199,30.25,1,1,0,0
2024_06_BUF_NYJ,2024,6,BUF,23,NYJ,20,-3,43,0,-1,-8.402595264323216,5.402595264323216,2,29.188035590087637,4,1,1,1,0
2024_07_DEN_NO,2024,7,DEN,33,NO,10,-23,43,0,-2.5,7.633381191846819,30.63338119184682,20.5,938.4040432449945,420.25,0,1,0,0
2024_07_NE_JAX,2024,7,NE,16,JAX,32,16,48,0,6.5,4.083759485487149,11.91624051451285,9.5,141.99678799971747,90.25,1,1,0,0
2024_07_SEA_ATL,2024,7,SEA,34,ATL,14,-20,48,0,3,2.072472662698307,22.072472662698303,23,487.1940494455641,529,0,0,1,1
2024_07_TEN_BUF,2024,7,TEN,10,BUF,34,24,44,0,9.5,12.99751017369237,11.00248982630763,14.5,121.05478237800288,210.25,1,1,1,1
2024_07_CIN_CLE,2024,7,CIN,21,CLE,14,-7,35,0,-5.5,0.01243028340723273,7.012430283407233,1.5,49.17417847964685,2.25,0,1,0,0
2024_07_HOU_GB,2024,7,HOU,22,GB,24,2,46,0,3,3.4687449446499827,1.4687449446499827,1,2.1572117124348806,1,1,1,0,0
2024_07_MIA_IND,2024,7,MIA,10,IND,16,6,26,0,3,-2.2914689499593957,8.291468949959395,3,68.74845734814075,9,0,1,0,0
2024_07_DET_MIN,2024,7,DET,31,MIN,29,-2,60,0,1,-0.6754735881512168,1.3245264118487832,3,1.7543702156850125,9,1,0,1,1
2024_07_PHI_NYG,2024,7,PHI,28,NYG,3,-25,31,0,-3,-2.108492785597329,22.891507214402672,22,524.0211025470496,484,1,1,0,0
2024_07_LV_LA,2024,7,LV,15,LA,20,5,35,0,7,6.8431826751345755,1.8431826751345757,2,3.39732237391625,4,1,1,1,1
2024_07_CAR_WAS,2024,7,CAR,7,WAS,40,33,47,0,10,11.239658584073489,21.76034141592651,23,473.5124585376866,529,1,1,1,1
2024_07_KC_SF,2024,7,KC,28,SF,18,-10,46,0,2.5,2.9800324552223234,12.980032455222323,12.5,168.48124253862483,156.25,0,0,0,0
2024_07_NYJ_PIT,2024,7,NYJ,15,PIT,37,22,52,0,-3,5.972563854664647,16.027436145335354,25,256.8787093928022,625,1,0,1,1
2024_07_BAL_TB,2024,7,BAL,41,TB,31,-10,72,0,-4.5,-4.894126321358451,5.105873678641549,5.5,26.069946022244583,30.25,1,1,1,1
2024_07_LAC_ARI,2024,7,LAC,15,ARI,17,2,32,0,-1,-5.295838789794627,7.295838789794627,3,53.22926364667192,9,0,0,0,0
2024_08_MIN_LA,2024,8,MIN,20,LA,30,10,50,0,-3,-7.485905177092102,17.4859051770921,13,305.7568798622563,169,0,0,0,0
2024_08_PHI_CIN,2024,8,PHI,37,CIN,17,-20,54,0,2.5,4.429094005580762,24.42909400558076,22.5,596.7806339335019,506.25,0,0,0,0
2024_08_BAL_CLE,2024,8,BAL,24,CLE,29,5,53,0,-7.5,-11.9903673035485,16.9903673035485,12.5,288.6725811094899,156.25,0,0,0,0
2024_08_TEN_DET,2024,8,TEN,14,DET,52,38,66,0,12.5,16.115504201592945,21.884495798407055,25.5,478.93115635049605,650.25,1,1,1,1
2024_08_IND_HOU,2024,8,IND,20,HOU,23,3,43,0,5,8.257327895241549,5.2573278952415485,2,27.639496598084932,4,1,1,0,0
2024_08_GB_JAX,2024,8,GB,30,JAX,27,-3,57,0,-3.5,-7.914529162814491,4.914529162814491,0.5,24.152596892154097,0.25,1,1,0,0
2024_08_ARI_MIA,2024,8,ARI,28,MIA,27,-1,55,0,4,8.80671747467601,9.80671747467601,5,96.1717076281158,25,0,0,0,0
2024_08_NYJ_NE,2024,8,NYJ,22,NE,25,3,47,0,-7,-2.8888409202673184,5.888840920267318,10,34.678447384214834,100,0,0,1,1
2024_08_ATL_TB,2024,8,ATL,31,TB,26,-5,57,0,-1.5,6.6104567315641205,11.61045673156412,3.5,134.8027055155226,12.25,0,1,0,0
2024_08_NO_LAC,2024,8,NO,8,LAC,26,18,34,0,7,2.870306652512422,15.129693347487578,11,228.90762078900988,121,1,1,0,0
2024_08_BUF_SEA,2024,8,BUF,31,SEA,10,-21,41,0,-3,-6.676221229151159,14.32377877084884,18,205.1706382762199,324,1,1,1,1
2024_08_CAR_DEN,2024,8,CAR,14,DEN,28,14,42,0,13,19.298217733260472,5.298217733260472,1,28.071111149035733,1,1,1,1,0
2024_08_KC_LV,2024,8,KC,27,LV,20,-7,47,0,-9,-10.052145169198292,3.052145169198292,2,9.315590133860471,4,1,1,0,0
2024_08_CHI_WAS,2024,8,CHI,15,WAS,18,3,33,0,1.5,-0.0946990633390672,3.094699063339067,1.5,9.5771622926317,2.25,0,1,0,0
2024_08_DAL_SF,2024,8,DAL,24,SF,30,6,54,0,5.5,9.53614399876236,3.536143998762361,0.5,12.50431437998306,0.25,1,1,1,0
2024_08_NYG_PIT,2024,8,NYG,18,PIT,26,8,44,0,6,15.37572845662856,7.37572845662856,2,54.40137026592031,4,1,1,1,0
2024_09_HOU_NYJ,2024,9,HOU,13,NYJ,21,8,34,0,2.5,-6.167792210865062,14.167792210865064,5.5,200.7263361302487,30.25,0,1,0,0
2024_09_DAL_ATL,2024,9,DAL,21,ATL,27,6,48,0,3,-0.8360025199573049,6.8360025199573045,3,46.730930452862616,9,0,1,0,0
2024_09_DEN_BAL,2024,9,DEN,10,BAL,41,31,51,0,9,11.618438896847694,19.381561103152308,22,375.6449107952265,484,1,1,1,1
2024_09_MIA_BUF,2024,9,MIA,27,BUF,30,3,57,0,6.5,13.32806843020088,10.32806843020088,3.5,106.66899749891206,12.25,1,1,0,0
2024_09_NO_CAR,2024,9,NO,22,CAR,23,1,45,0,-7,-12.916935426157206,13.916935426157206,8,193.68109165582945,64,0,0,0,0
2024_09_LV_CIN,2024,9,LV,24,CIN,41,17,65,0,8,6.385914893953629,10.614085106046373,9,112.6588026383954,81,1,1,0,0
2024_09_LAC_CLE,2024,9,LAC,27,CLE,10,-17,37,0,-2,-3.47487920709564,13.52512079290436,15,182.92889246265383,225,1,1,1,1
2024_09_WAS_NYG,2024,9,WAS,27,NYG,22,-5,49,0,-4.5,-7.097554600627134,2.0975546006271344,0.5,4.399735302612057,0.25,1,1,1,0
2024_09_NE_TEN,2024,9,NE,17,TEN,20,3,37,1,3,5.068520730394788,2.0685207303947877,0,4.278778012072986,0,1,1,0,0
2024_09_CHI_ARI,2024,9,CHI,9,ARI,29,20,38,0,1.5,-6.365946520194684,26.365946520194683,18.5,695.1631359057661,342.25,0,1,0,0
2024_09_JAX_PHI,2024,9,JAX,23,PHI,28,5,51,0,7.5,9.513902770857309,4.5139027708573085,2.5,20.375318224753286,6.25,1,1,0,0
2024_09_DET_GB,2024,9,DET,24,GB,14,-10,38,0,-2.5,-3.4671368626471866,6.532863137352813,7.5,42.67830077138324,56.25,1,1,1,1
2024_09_LA_SEA,2024,9,LA,26,SEA,20,-6,46,1,-1.5,4.030301993914748,10.030301993914748,4.5,100.60695808913016,20.25,0,1,0,0
2024_09_IND_MIN,2024,9,IND,13,MIN,21,8,34,0,6.5,8.331794353880355,0.3317943538803547,1.5,0.11008749326688204,2.25,1,1,1,1
2024_09_TB_KC,2024,9,TB,24,KC,30,6,54,1,9,11.90027950719209,5.90027950719209,3,34.813298262990934,9,1,1,0,0
2024_10_CIN_BAL,2024,10,CIN,34,BAL,35,1,69,0,6,7.258925621212931,6.258925621212931,5,39.17414993187568,25,1,1,0,0
2024_10_NYG_CAR,2024,10,NYG,17,CAR,20,3,37,1,-6.5,-6.8523176547342866,9.852317654734286,9.5,97.06816316978887,90.25,0,0,0,0
2024_10_NE_CHI,2024,10,NE,19,CHI,3,-16,22,0,6.5,11.608695469440114,27.60869546944011,22.5,762.2400655242831,506.25,0,0,0,0
2024_10_BUF_IND,2024,10,BUF,30,IND,20,-10,50,0,-4.5,-10.519644301252391,0.5196443012523915,5.5,0.27003019982408616,30.25,1,1,1,1
2024_10_MIN_JAX,2024,10,MIN,12,JAX,7,-5,19,0,-7,-10.814586859193591,5.814586859193591,2,33.809420343106794,4,1,1,0,0
2024_10_DEN_KC,2024,10,DEN,14,KC,16,2,30,0,7.5,9.4915738093513,7.4915738093513,5.5,56.12367814095834,30.25,1,1,0,0
2024_10_ATL_NO,2024,10,ATL,17,NO,20,3,37,0,-3.5,3.2666482373631,0.26664823736309984,6.5,0.07110128248884803,42.25,1,0,1,1
2024_10_SF_TB,2024,10,SF,23,TB,20,-3,43,0,-6.5,-6.519338567912083,3.519338567912083,3.5,12.38574395559347,12.25,1,1,0,0
2024_10_PIT_WAS,2024,10,PIT,28,WAS,27,-1,55,0,1.5,1.4050292347837754,2.4050292347837754,2.5,5.784165620164632,6.25,0,0,1,1
2024_10_TEN_LAC,2024,10,TEN,17,LAC,27,10,44,0,8,16.079643816052666,6.079643816052666,2,36.962068930067424,4,1,1,1,0
2024_10_NYJ_ARI,2024,10,NYJ,6,ARI,31,25,37,0,-2,3.848991029181263,21.151008970818737,27,447.3651804836547,729,1,0,1,1
2024_10_PHI_DAL,2024,10,PHI,34,DAL,6,-28,40,0,-7.5,-7.836680480879608,20.163319519120392,20.5,406.5594540301414,420.25,1,1,1,1
2024_10_DET_HOU,2024,10,DET,26,HOU,23,-3,49,0,-4.5,-7.244964777987974,4.244964777987974,1.5,18.01972596635849,2.25,1,1,0,0
2024_10_MIA_LA,2024,10,MIA,23,LA,15,-8,38,0,2.5,0.9487895246328012,8.9487895246328,10.5,80.08083395617776,110.25,0,0,1,1
2024_11_WAS_PHI,2024,11,WAS,18,PHI,26,8,44,0,4.5,1.6236203224751249,6.376379677524875,3.5,40.65821779195223,12.25,1,1,0,0
2024_11_GB_CHI,2024,11,GB,20,CHI,19,-1,39,0,-6,-4.683034357952122,3.6830343579521223,5,13.5647420818558,25,1,1,1,1
2024_11_JAX_DET,2024,11,JAX,6,DET,52,46,58,0,14,23.58389387266785,22.41610612733215,32,502.48181391181794,1024,1,1,1,1
2024_11_LV_MIA,2024,11,LV,19,MIA,34,15,53,0,8,5.784539152357463,9.215460847642536,7,84.92471863443248,49,1,1,0,0
2024_11_LA_NE,2024,11,LA,28,NE,22,-6,50,0,-4,2.485035274224293,8.485035274224293,2,71.99582360483052,4,0,1,0,0
2024_11_CLE_NO,2024,11,CLE,14,NO,35,21,49,0,-1,11.344169095481938,9.655830904518062,22,93.2350704566461,484,1,0,1,1
2024_11_IND_NYJ,2024,11,IND,28,NYJ,27,-1,55,0,4,-2.718532469851366,1.718532469851366,5,2.953353849933436,25,1,0,1,1
2024_11_BAL_PIT,2024,11,BAL,16,PIT,18,2,34,0,-3,4.31631051934064,2.3163105193406404,5,5.365294422008107,25,1,0,1,1
2024_11_MIN_TEN,2024,11,MIN,23,TEN,13,-10,36,0,-6,-13.220158441603257,3.2201584416032567,4,10.369420389028717,16,1,1,1,1
2024_11_ATL_DEN,2024,11,ATL,6,DEN,38,32,44,0,2,2.249476860062771,29.75052313993723,30,885.0936270999405,900,1,1,1,1
2024_11_SEA_SF,2024,11,SEA,20,SF,17,-3,37,0,6,10.842406835203338,13.842406835203338,9,191.6122269912841,81,0,0,0,0
2024_11_KC_BUF,2024,11,KC,21,BUF,30,9,51,0,2.5,6.244884021508748,2.7551159784912516,6.5,7.590664054937807,42.25,1,1,1,1
2024_11_CIN_LAC,2024,11,CIN,27,LAC,34,7,61,0,1,8.087216534273715,1.0872165342737148,6,1.1820397923981476,36,1,1,1,1
2024_11_HOU_DAL,2024,11,HOU,34,DAL,10,-24,44,0,-7.5,-9.3167585035101,14.6832414964899,16.5,215.59758084424297,272.25,1,1,1,1
2024_12_PIT_CLE,2024,12,PIT,19,CLE,24,5,43,0,-3.5,-18.48040931927017,23.48040931927017,8.5,551.3296218004695,72.25,0,0,0,0
2024_12_KC_CAR,2024,12,KC,30,CAR,27,-3,57,0,-11,-17.747105185216533,14.747105185216531,8,217.47711134384036,64,1,1,0,0
2024_12_MIN_CHI,2024,12,MIN,30,CHI,27,-3,57,1,-3,-8.943822654932369,5.943822654932369,0,35.32902775328727,0,1,1,0,0
2024_12_TEN_HOU,2024,12,TEN,32,HOU,27,-5,59,0,8,14.73012245026726,19.73012245026726,13,389.27773190254015,169,0,0,0,0
2024_12_DET_IND,2024,12,DET,24,IND,6,-18,30,0,-7,-15.947356059012584,2.052643940987416,11,4.21334714847235,121,1,1,1,1
2024_12_NE_MIA,2024,12,NE,15,MIA,34,19,49,0,7.5,6.146971257307889,12.85302874269211,11.5,165.20034786046955,132.25,1,1,0,0
2024_12_TB_NYG,2024,12,TB,30,NYG,7,-23,37,0,-6.5,-1.8667428647192033,21.133257135280797,16.5,446.6145571458967,272.25,1,1,0,0
2024_12_DAL_WAS,2024,12,DAL,34,WAS,26,-8,60,0,10.5,25.995934094747465,33.99593409474747,18.5,1155.7235349744135,342.25,0,0,0,0
2024_12_DEN_LV,2024,12,DEN,29,LV,19,-10,48,0,-6.5,-9.73415898324032,0.26584101675967986,3.5,0.07067144619182039,12.25,1,1,1,1
2024_12_SF_GB,2024,12,SF,10,GB,38,28,48,0,6.5,2.712079032692671,25.28792096730733,21.5,639.4789468487817,462.25,1,1,0,0
2024_12_ARI_SEA,2024,12,ARI,6,SEA,16,10,22,0,-1,1.4749205398475702,8.52507946015243,11,72.67697980191285,121,1,0,1,1
