game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_VoA_Rating,home_team,home_VoA_Rating,location,result,total,overtime,spread_line,total_line,div_game,temp,wind,stadium,Proj_Margin,proj_margin_abs,proj_winner,home_win_prob,win_prob
2025_07_PIT_CIN,2025,REG,7,2025-10-16,Thursday,20:15,PIT,2.3192948237511404,CIN,-1.4069975352714854,Home,NA,NA,NA,-5.5,43.5,1,NA,NA,Paycor Stadium,-1.2262923590226258,1.2262923590226258,PIT,0.4696360274890409,0.5303639725109591
2025_07_LA_JAX,2025,REG,7,2025-10-19,Sunday,09:30,LA,1.9786715645702235,JAX,0.31478579679160396,Neutral,NA,NA,NA,-3,44.5,0,NA,NA,TIAA Bank Stadium,-1.6638857677786196,1.6638857677786196,LA,0.45887717031286135,0.5411228296871387
2025_07_NO_CHI,2025,REG,7,2025-10-19,Sunday,13:00,NO,-0.4753592317990225,CHI,-0.2728774388530357,Home,NA,NA,NA,5.5,46.5,0,NA,NA,Soldier Field,2.702481792945987,2.702481792945987,CHI,0.56629677565073,0.56629677565073
2025_07_MIA_CLE,2025,REG,7,2025-10-19,Sunday,13:00,MIA,-0.35742785693251855,CLE,0.13787115915301065,Home,NA,NA,NA,2.5,40.5,0,NA,NA,FirstEnergy Stadium,2.9952990160855295,2.9952990160855295,CLE,0.5733976625974212,0.5733976625974212
2025_07_LV_KC,2025,REG,7,2025-10-19,Sunday,13:00,LV,-2.1233930702374826,KC,5.499734882834577,Home,NA,NA,NA,11.5,45.5,1,NA,NA,GEHA Field at Arrowhead Stadium,10.12312795307206,10.12312795307206,KC,0.7319988842776228,0.7319988842776228
2025_07_PHI_MIN,2025,REG,7,2025-10-19,Sunday,13:00,PHI,2.956330143975026,MIN,4.210166485929387,Home,NA,NA,NA,-1.5,43.5,0,NA,NA,U.S. Bank Stadium,3.7538363419543606,3.7538363419543606,MIN,0.5916535073621016,0.5916535073621016
2025_07_CAR_NYJ,2025,REG,7,2025-10-19,Sunday,13:00,CAR,0.2504002482781519,NYJ,-1.5171805498081876,Home,NA,NA,NA,-1.5,42.5,0,NA,NA,MetLife Stadium,0.7324192019136605,0.7324192019136605,NYJ,0.5179867773395562,0.5179867773395562
2025_07_NE_TEN,2025,REG,7,2025-10-19,Sunday,13:00,NE,3.2153924581552946,TEN,-2.548211948381908,Home,NA,NA,NA,-7,42.5,0,NA,NA,Nissan Stadium,-3.2636044065372025,3.2636044065372025,NE,0.419922511032219,0.580077488967781
2025_07_NYG_DEN,2025,REG,7,2025-10-19,Sunday,16:05,NYG,-0.1835193436413648,DEN,5.425718758063188,Home,NA,NA,NA,7,40.5,0,NA,NA,Empower Field at Mile High,8.109238101704554,8.109238101704554,DEN,0.6907015025629468,0.6907015025629468
2025_07_IND_LAC,2025,REG,7,2025-10-19,Sunday,16:05,IND,5.373835363153261,LAC,4.275353530835691,Home,NA,NA,NA,1.5,48.5,0,NA,NA,SoFi Stadium,1.40151816768243,1.40151816768243,LAC,0.5344735940149996,0.5344735940149996
2025_07_GB_ARI,2025,REG,7,2025-10-19,Sunday,16:25,GB,6.785831342871219,ARI,2.312778982762737,Home,NA,NA,NA,-6.5,44.5,0,NA,NA,State Farm Stadium,-1.9730523601084826,1.9730523601084826,GB,0.4512971058457508,0.5487028941542492
2025_07_WAS_DAL,2025,REG,7,2025-10-19,Sunday,16:25,WAS,4.802029359696578,DAL,-0.33169400788204007,Home,NA,NA,NA,-2.5,54.5,1,NA,NA,AT&T Stadium,-2.6337233675786185,2.6337233675786185,WAS,0.4351744826536891,0.5648255173463109
2025_07_ATL_SF,2025,REG,7,2025-10-19,Sunday,20:20,ATL,4.4182870760849715,SF,2.891273592400225,Home,NA,NA,NA,2.5,47.5,0,NA,NA,Levi's Stadium,0.9729865163152533,0.9729865163152533,SF,0.5239204826354238,0.5239204826354238
2025_07_TB_DET,2025,REG,7,2025-10-20,Monday,19:00,TB,5.113570366936993,DET,7.879540489583471,Home,NA,NA,NA,5.5,52.5,0,NA,NA,Ford Field,5.265970122646478,5.265970122646478,DET,0.627301189722182,0.627301189722182
2025_07_HOU_SEA,2025,REG,7,2025-10-20,Monday,22:00,HOU,6.688470492066006,SEA,4.341966800651767,Home,NA,NA,NA,3,41.5,0,NA,NA,Lumen Field,0.15349630858576102,0.15349630858576102,SEA,0.5036907311460654,0.5036907311460654
