game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_VoA_Rating,home_team,home_VoA_Rating,location,result,total,overtime,spread_line,total_line,div_game,temp,wind,stadium,Proj_Margin,proj_margin_abs,proj_winner,home_win_prob,win_prob
2025_17_DAL_WAS,2025,REG,17,2025-12-25,Thursday,13:00,DAL,-1.1717148870289595,WAS,-7.199332312850898,Home,NA,NA,NA,-7,50.5,1,NA,NA,FedExField,-3.527617425821939,3.527617425821939,DAL,0.41357077739440007,0.5864292226055999
2025_17_DET_MIN,2025,REG,17,2025-12-25,Thursday,16:30,DET,3.1938075048180523,MIN,2.2099616973945606,Home,NA,NA,NA,-7.5,43.5,1,NA,NA,U.S. Bank Stadium,1.5161541925765083,1.5161541925765083,MIN,0.5372920750752606,0.5372920750752606
2025_17_DEN_KC,2025,REG,17,2025-12-25,Thursday,20:15,DEN,5.672995105093401,KC,4.155241389477006,Home,NA,NA,NA,-13.5,36.5,1,NA,NA,GEHA Field at Arrowhead Stadium,0.9822462843836055,0.9822462843836055,KC,0.5241487616969449,0.5241487616969449
2025_17_HOU_LAC,2025,REG,17,2025-12-27,Saturday,16:30,HOU,8.297716102900171,LAC,7.438386074531,Home,NA,NA,NA,1.5,39.5,0,NA,NA,SoFi Stadium,1.6406699716308282,1.6406699716308282,LAC,0.540350906046501,0.540350906046501
2025_17_BAL_GB,2025,REG,17,2025-12-27,Saturday,20:00,BAL,0.00547483628628975,GB,4.493267908435147,Home,NA,NA,NA,3,40.5,0,NA,NA,Lambeau Field,6.9877930721488575,6.9877930721488575,GB,0.6663438627574255,0.6663438627574255
2025_17_SEA_CAR,2025,REG,17,2025-12-28,Sunday,13:00,SEA,10.896611658546592,CAR,-3.815469747846462,Home,NA,NA,NA,-7,42.5,0,NA,NA,Bank of America Stadium,-12.212081406393054,12.212081406393054,SEA,0.2286628264558348,0.7713371735441652
2025_17_ARI_CIN,2025,REG,17,2025-12-28,Sunday,13:00,ARI,-3.369001913045244,CIN,-1.3177693296467377,Home,NA,NA,NA,7,52.5,0,NA,NA,Paycor Stadium,4.551232583398507,4.551232583398507,CIN,0.6105896707146845,0.6105896707146845
2025_17_PIT_CLE,2025,REG,17,2025-12-28,Sunday,13:00,PIT,-0.45093078455820607,CLE,-1.9394483595726435,Home,NA,NA,NA,-3,33.5,1,NA,NA,FirstEnergy Stadium,1.0114824249855625,1.0114824249855625,CLE,0.5248694508862897,0.5248694508862897
2025_17_JAX_IND,2025,REG,17,2025-12-28,Sunday,13:00,JAX,7.169885513823483,IND,5.724723883034511,Home,NA,NA,NA,-6.5,48.5,1,NA,NA,Lucas Oil Stadium,1.0548383692110272,1.0548383692110272,IND,0.5259380208634256,0.5259380208634256
2025_17_TB_MIA,2025,REG,17,2025-12-28,Sunday,13:00,TB,-1.506310553566469,MIA,-0.064071841978417865,Home,NA,NA,NA,-5.5,45.5,0,NA,NA,Hard Rock Stadium,3.9422387115880513,3.9422387115880513,MIA,0.5961529666668044,0.5961529666668044
2025_17_NE_NYJ,2025,REG,17,2025-12-28,Sunday,13:00,NE,8.144144665558166,NYJ,-7.552463302835294,Home,NA,NA,NA,-13.5,42.5,1,NA,NA,MetLife Stadium,-13.19660796839346,13.19660796839346,NE,0.21155543451719128,0.7884445654828087
2025_17_NO_TEN,2025,REG,17,2025-12-28,Sunday,13:00,NO,-3.2026932365134875,TEN,-7.544209306180317,Home,NA,NA,NA,-2.5,39.5,0,NA,NA,Nissan Stadium,-1.8415160696668296,1.8415160696668296,NO,0.45451966217234563,0.5454803378276544
2025_17_NYG_LV,2025,REG,17,2025-12-28,Sunday,16:05,NYG,-2.008264955145079,LV,-8.774405079496432,Home,NA,NA,NA,1.5,41.5,0,NA,NA,Allegiant Stadium,-4.266140124351353,4.266140124351353,NYG,0.39595258928475996,0.60404741071524
2025_17_PHI_BUF,2025,REG,17,2025-12-28,Sunday,16:25,PHI,1.1834466172293363,BUF,6.504404410735991,Home,NA,NA,NA,1.5,44.5,0,NA,NA,New Era Field,7.820957793506654,7.820957793506654,BUF,0.6845278907494241,0.6845278907494241
2025_17_CHI_SF,2025,REG,17,2025-12-28,Sunday,20:20,CHI,2.8805960412827427,SF,4.307873742693361,Home,NA,NA,NA,3,52.5,0,NA,NA,Levi's Stadium,3.927277701410618,3.927277701410618,SF,0.5957962126136841,0.5957962126136841
2025_17_LA_ATL,2025,REG,17,2025-12-29,Monday,20:15,LA,11.14970375676894,ATL,-2.538309171930443,Home,NA,NA,NA,-7.5,49.5,0,NA,NA,Mercedes-Benz Stadium,-11.188012928699383,11.188012928699383,LA,0.24738634540857318,0.7526136545914268
