game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_VoA_Rating,home_team,home_VoA_Rating,location,result,total,overtime,spread_line,total_line,div_game,temp,wind,stadium,Proj_Margin,proj_margin_abs,proj_winner,home_win_prob,win_prob
2025_04_SEA_ARI,2025,REG,4,2025-09-25,Thursday,20:15,SEA,2.8058117295710687,ARI,3.3890039900422786,Home,NA,NA,NA,-1.5,43.5,1,NA,NA,State Farm Stadium,3.0831922604712094,3.0831922604712094,ARI,0.5755236573552277,0.5755236573552277
2025_04_MIN_PIT,2025,REG,4,2025-09-28,Sunday,09:30,MIN,4.417244289601465,PIT,3.353744838932627,Neutral,NA,NA,NA,-2.5,41.5,0,NA,NA,Acrisure Stadium,-1.0634994506688376,1.0634994506688376,MIN,0.47364585674176674,0.5263541432582333
2025_04_WAS_ATL,2025,REG,4,2025-09-28,Sunday,13:00,WAS,4.225926901186762,ATL,4.320921548590489,Home,NA,NA,NA,-1.5,44.5,0,NA,NA,Mercedes-Benz Stadium,2.594994647403727,2.594994647403727,ATL,0.5636835659823888,0.5636835659823888
2025_04_NO_BUF,2025,REG,4,2025-09-28,Sunday,13:00,NO,-0.14899112500795253,BUF,8.859363647880611,Home,NA,NA,NA,16.5,48.5,0,NA,NA,New Era Field,11.508354772888564,11.508354772888564,BUF,0.7584196274576067,0.7584196274576067
2025_04_CLE_DET,2025,REG,4,2025-09-28,Sunday,13:00,CLE,0.3151734744879624,DET,8.731625155598355,Home,NA,NA,NA,9.5,44.5,0,NA,NA,Ford Field,10.916451681110392,10.916451681110392,DET,0.747335776097696,0.747335776097696
2025_04_TEN_HOU,2025,REG,4,2025-09-28,Sunday,13:00,TEN,0.662478729350569,HOU,1.5757459002109806,Home,NA,NA,NA,7,38.5,1,NA,NA,NRG Stadium,3.413267170860412,3.413267170860412,HOU,0.5834835055265548,0.5834835055265548
2025_04_CAR_NE,2025,REG,4,2025-09-28,Sunday,13:00,CAR,0.5954215216715988,NE,2.094521230748053,Home,NA,NA,NA,5.5,43.5,0,NA,NA,Gillette Stadium,3.999099709076454,3.999099709076454,NE,0.5975079723125962,0.5975079723125962
2025_04_LAC_NYG,2025,REG,4,2025-09-28,Sunday,13:00,LAC,7.5557051421466515,NYG,0.390448372831098,Home,NA,NA,NA,-6,43.5,0,NA,NA,MetLife Stadium,-4.665256769315553,4.665256769315553,LAC,0.386533400771886,0.613466599228114
2025_04_PHI_TB,2025,REG,4,2025-09-28,Sunday,13:00,PHI,7.645959805315909,TB,6.368941780143583,Home,NA,NA,NA,-3.5,43.5,0,NA,NA,Raymond James Stadium,1.2229819748276745,1.2229819748276745,TB,0.5300799544696068,0.5300799544696068
2025_04_IND_LA,2025,REG,4,2025-09-28,Sunday,16:05,IND,7.000735282381271,LA,2.8611712512170304,Home,NA,NA,NA,3,49.5,0,NA,NA,SoFi Stadium,-1.639564031164241,1.639564031164241,IND,0.4594742924868046,0.5405257075131954
2025_04_JAX_SF,2025,REG,4,2025-09-28,Sunday,16:05,JAX,2.353164702497802,SF,3.6467695016381967,Home,NA,NA,NA,3,47.5,0,NA,NA,Levi's Stadium,3.7936047991403945,3.7936047991403945,SF,0.5926044988859787,0.5926044988859787
2025_04_BAL_KC,2025,REG,4,2025-09-28,Sunday,16:25,BAL,5.659739375896355,KC,4.172256438458559,Home,NA,NA,NA,-2.5,48.5,0,NA,NA,GEHA Field at Arrowhead Stadium,1.0125170625622042,1.0125170625622042,KC,0.5248949535726228,0.5248949535726228
2025_04_CHI_LV,2025,REG,4,2025-09-28,Sunday,16:25,CHI,0.00137492574539055,LV,1.623056836596976,Home,NA,NA,NA,-1.5,47.5,0,NA,NA,Allegiant Stadium,4.121681910851585,4.121681910851585,LV,0.6004243237145226,0.6004243237145226
2025_04_GB_DAL,2025,REG,4,2025-09-28,Sunday,20:20,GB,6.577340867296812,DAL,0.8889269075500991,Home,NA,NA,NA,-7,47.5,0,NA,NA,AT&T Stadium,-3.1884139597467125,3.1884139597467125,GB,0.42173615955428967,0.5782638404457103
2025_04_NYJ_MIA,2025,REG,4,2025-09-29,Monday,19:15,NYJ,1.576529110699178,MIA,-0.08205903673595283,Home,NA,NA,NA,3,45.5,1,NA,NA,Hard Rock Stadium,0.8414118525648691,0.8414118525648691,MIA,0.5206758219544775,0.5206758219544775
2025_04_CIN_DEN,2025,REG,4,2025-09-29,Monday,20:15,CIN,3.215259465550047,DEN,1.8755123812425776,Home,NA,NA,NA,7.5,44.5,0,NA,NA,Empower Field at Mile High,1.1602529156925305,1.1602529156925305,DEN,0.528535159314897,0.528535159314897
