game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_VoA_Rating,home_team,home_VoA_Rating,location,result,total,overtime,spread_line,total_line,div_game,temp,wind,stadium,Proj_Margin,proj_margin_abs,proj_winner,home_win_prob,win_prob
2025_15_ATL_TB,2025,REG,15,2025-12-11,Thursday,20:15,ATL,-3.347471069321718,TB,-1.1351159207628936,Home,NA,NA,NA,4.5,44.5,1,NA,NA,Raymond James Stadium,4.712355148558824,4.712355148558824,TB,0.6143798641088942,0.6143798641088942
2025_15_CLE_CHI,2025,REG,15,2025-12-14,Sunday,13:00,CLE,-0.3804933566469976,CHI,0.7052457641366656,Home,NA,NA,NA,7.5,39.5,0,NA,NA,Soldier Field,3.5857391207836633,3.5857391207836633,CHI,0.5876266752840844,0.5876266752840844
2025_15_BAL_CIN,2025,REG,15,2025-12-14,Sunday,13:00,BAL,0.22875801409262836,CIN,-1.041351905382938,Home,NA,NA,NA,-2.5,52.5,1,NA,NA,Paycor Stadium,1.2298900805244335,1.2298900805244335,CIN,0.5302500439042821,0.5302500439042821
2025_15_ARI_HOU,2025,REG,15,2025-12-14,Sunday,13:00,ARI,-2.680080590234879,HOU,8.718119470170336,Home,NA,NA,NA,9.5,42.5,0,NA,NA,NRG Stadium,13.898200060405216,13.898200060405216,HOU,0.7999621598505661,0.7999621598505661
2025_15_NYJ_JAX,2025,REG,15,2025-12-14,Sunday,13:00,NYJ,-5.807847212697218,JAX,5.840980544740095,Home,NA,NA,NA,12.5,41.5,0,NA,NA,TIAA Bank Stadium,14.148827757437314,14.148827757437314,JAX,0.8040172486163053,0.8040172486163053
2025_15_LAC_KC,2025,REG,15,2025-12-14,Sunday,13:00,LAC,5.714009034730027,KC,7.367383288088994,Home,NA,NA,NA,4.5,41.5,1,NA,NA,GEHA Field at Arrowhead Stadium,4.153374253358968,4.153374253358968,KC,0.6011772320624349,0.6011772320624349
2025_15_BUF_NE,2025,REG,15,2025-12-14,Sunday,13:00,BUF,6.481260470213867,NE,8.423375585242335,Home,NA,NA,NA,-1.5,50.5,1,NA,NA,Gillette Stadium,4.442115115028468,4.442115115028468,NE,0.6080156197002293,0.6080156197002293
2025_15_WAS_NYG,2025,REG,15,2025-12-14,Sunday,13:00,WAS,-6.9608805475020965,NYG,-1.5412289397093215,Home,NA,NA,NA,2.5,47.5,1,NA,NA,MetLife Stadium,7.919651607792775,7.919651607792775,NYG,0.6866484698363842,0.6866484698363842
2025_15_LV_PHI,2025,REG,15,2025-12-14,Sunday,13:00,LV,-8.29233587010069,PHI,0.2453850746671654,Home,NA,NA,NA,11.5,38.5,0,NA,NA,Lincoln Financial Field,11.037720944767855,11.037720944767855,PHI,0.7496318690714077,0.7496318690714077
2025_15_GB_DEN,2025,REG,15,2025-12-14,Sunday,16:25,GB,5.633199207426349,DEN,7.180547461160228,Home,NA,NA,NA,-2.5,43.5,0,NA,NA,Empower Field at Mile High,4.047348253733878,4.047348253733878,DEN,0.5986566415091485,0.5986566415091485
2025_15_DET_LA,2025,REG,15,2025-12-14,Sunday,16:25,DET,4.869803538694334,LA,10.770724834145124,Home,NA,NA,NA,5.5,55.5,0,NA,NA,SoFi Stadium,8.40092129545079,8.40092129545079,LA,0.6968837241611956,0.6968837241611956
2025_15_CAR_NO,2025,REG,15,2025-12-14,Sunday,16:25,CAR,-3.243489447814489,NO,-5.768498579925513,Home,NA,NA,NA,-2.5,40.5,1,NA,NA,Mercedes-Benz Superdome,-0.02500913211102418,0.02500913211102418,CAR,0.4992804979236758,0.5007195020763242
2025_15_IND_SEA,2025,REG,15,2025-12-14,Sunday,16:25,IND,6.649295817962854,SEA,12.879201941140073,Home,NA,NA,NA,14,42.5,0,NA,NA,Lumen Field,8.72990612317722,8.72990612317722,SEA,0.703777249965093,0.703777249965093
2025_15_TEN_SF,2025,REG,15,2025-12-14,Sunday,16:25,TEN,-8.266405896477922,SF,3.181660913663883,Home,NA,NA,NA,12.5,44.5,0,NA,NA,Levi's Stadium,13.948066810141805,13.948066810141805,SF,0.8007735643228139,0.8007735643228139
2025_15_MIN_DAL,2025,REG,15,2025-12-14,Sunday,20:20,MIN,1.6334493439782762,DAL,-0.5273689897036935,Home,NA,NA,NA,5.5,47.5,0,NA,NA,AT&T Stadium,0.33918166631803026,0.33918166631803026,DAL,0.5082777688116784,0.5082777688116784
2025_15_MIA_PIT,2025,REG,15,2025-12-15,Monday,20:15,MIA,1.7430381614367547,PIT,-0.7664220540270572,Home,NA,NA,NA,3,42.5,0,NA,NA,Acrisure Stadium,-0.009460215463811927,0.009460215463811927,MIA,0.4996646613782997,0.5003353386217003
