game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_VoA_Rating,home_team,home_VoA_Rating,location,result,total,overtime,spread_line,total_line,div_game,temp,wind,stadium,Proj_Margin,proj_margin_abs,proj_winner,home_win_prob,win_prob
2025_16_LA_SEA,2025,REG,16,2025-12-18,Thursday,20:15,LA,11.86612273116046,SEA,11.224627936668716,Home,NA,NA,NA,-1.5,44.5,1,NA,NA,Lumen Field,1.8585052055082567,1.8585052055082567,SEA,0.5456951678083869,0.5456951678083869
2025_16_PHI_WAS,2025,REG,16,2025-12-20,Saturday,17:00,PHI,2.1198751419868525,WAS,-5.897038326329192,Home,NA,NA,NA,-6.5,44.5,1,NA,NA,FedExField,-5.516913468316044,5.516913468316044,PHI,0.36670706585969326,0.6332929341403067
2025_16_GB_CHI,2025,REG,16,2025-12-20,Saturday,20:20,GB,5.195269112014623,CHI,3.190047286878317,Home,NA,NA,NA,-1.5,46.5,1,NA,NA,Soldier Field,0.49477817486369347,0.49477817486369347,CHI,0.5121205284374897,0.5121205284374897
2025_16_TB_CAR,2025,REG,16,2025-12-21,Sunday,13:00,TB,-1.1763722561173395,CAR,-3.470823221771727,Home,NA,NA,NA,-3,45.5,1,NA,NA,Bank of America Stadium,0.20554903434561256,0.20554903434561256,CAR,0.5049766950329189,0.5049766950329189
2025_16_BUF_CLE,2025,REG,16,2025-12-21,Sunday,13:00,BUF,7.410049724477736,CLE,-3.789823950966289,Home,NA,NA,NA,-10,42.5,0,NA,NA,FirstEnergy Stadium,-8.699873675444024,8.699873675444024,BUF,0.29667706368244007,0.7033229363175599
2025_16_LAC_DAL,2025,REG,16,2025-12-21,Sunday,13:00,LAC,5.65506977971847,DAL,0.2542108809989612,Home,NA,NA,NA,1.5,49.5,0,NA,NA,AT&T Stadium,-2.900858898719509,2.900858898719509,LAC,0.42869023381395543,0.5713097661860446
2025_16_CIN_MIA,2025,REG,16,2025-12-21,Sunday,13:00,CIN,-2.3593087292400705,MIA,0.2428147873759429,Home,NA,NA,NA,-2.5,50.5,0,NA,NA,Hard Rock Stadium,5.102123516616013,5.102123516616013,MIA,0.6234939741106014,0.6234939741106014
2025_16_NYJ_NO,2025,REG,16,2025-12-21,Sunday,13:00,NYJ,-7.208069910516585,NO,-6.349752379814981,Home,NA,NA,NA,4.5,40.5,0,NA,NA,Mercedes-Benz Superdome,3.358317530701604,3.358317530701604,NO,0.5821611184331383,0.5821611184331383
2025_16_MIN_NYG,2025,REG,16,2025-12-21,Sunday,13:00,MIN,0.5132355601882197,NYG,-1.1795668005500648,Home,NA,NA,NA,-3,43.5,0,NA,NA,MetLife Stadium,0.8071976392617155,0.8071976392617155,NYG,0.5198318108793816,0.5198318108793816
2025_16_KC_TEN,2025,REG,16,2025-12-21,Sunday,13:00,KC,7.892239936215541,TEN,-9.40466878975318,Home,NA,NA,NA,-3.5,37.5,0,NA,NA,Nissan Stadium,-14.79690872596872,14.79690872596872,KC,0.1856354931626505,0.8143645068373495
2025_16_ATL_ARI,2025,REG,16,2025-12-21,Sunday,16:05,ATL,-2.5675040852731827,ARI,-3.4564949033964183,Home,NA,NA,NA,-2.5,47.5,0,NA,NA,State Farm Stadium,1.6110091818767645,1.6110091818767645,ARI,0.5396225172924654,0.5396225172924654
2025_16_JAX_DEN,2025,REG,16,2025-12-21,Sunday,16:05,JAX,7.900109683462471,DEN,7.055979672843138,Home,NA,NA,NA,3,45.5,0,NA,NA,Empower Field at Mile High,1.6558699893806672,1.6558699893806672,DEN,0.540724114377179,0.540724114377179
2025_16_PIT_DET,2025,REG,16,2025-12-21,Sunday,16:25,PIT,-0.4593610776410664,DET,4.024596173407608,Home,NA,NA,NA,7,51.5,0,NA,NA,Ford Field,6.9839572510486745,6.9839572510486745,DET,0.6662590103996124,0.6662590103996124
2025_16_LV_HOU,2025,REG,16,2025-12-21,Sunday,16:25,LV,-11.173297653013634,HOU,9.09788257333216,Home,NA,NA,NA,14.5,38.5,0,NA,NA,NRG Stadium,22.771180226345795,22.771180226345795,HOU,0.9104314552432464,0.9104314552432464
2025_16_NE_BAL,2025,REG,16,2025-12-21,Sunday,20:20,NE,7.745584713804001,BAL,1.0923362319091785,Home,NA,NA,NA,3,48.5,0,NA,NA,M&T Bank Stadium,-4.153248481894822,4.153248481894822,NE,0.39863042779792046,0.6013695722020795
2025_16_SF_IND,2025,REG,16,2025-12-22,Monday,20:15,SF,4.365694842319941,IND,7.413288111490132,Home,NA,NA,NA,-6.5,46.5,0,NA,NA,Lucas Oil Stadium,5.547593269170191,5.547593269170191,IND,0.6338102737595362,0.6338102737595362
