game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_VoA_Rating,home_team,home_VoA_Rating,location,result,total,overtime,spread_line,total_line,div_game,temp,wind,stadium,Proj_Margin,proj_margin_abs,proj_winner,home_win_prob,win_prob
2025_06_PHI_NYG,2025,REG,6,2025-10-09,Thursday,20:15,PHI,4.348032483060385,NYG,0.30724835232960845,Home,NA,NA,NA,-7,40.5,1,NA,NA,MetLife Stadium,-1.5407841307307768,1.5407841307307768,PHI,0.4619005491068793,0.5380994508931207
2025_06_DEN_NYJ,2025,REG,6,2025-10-12,Sunday,09:30,DEN,4.92579426889135,NYJ,-0.00400929566711995,Neutral,NA,NA,NA,-7.5,43.5,0,NA,NA,MetLife Stadium,-4.92980356455847,4.92980356455847,DEN,0.38033347616291857,0.6196665238370814
2025_06_LA_BAL,2025,REG,6,2025-10-12,Sunday,13:00,LA,1.4851846279871272,BAL,1.0993726666927808,Home,NA,NA,NA,-7.5,44.5,0,NA,NA,M&T Bank Stadium,2.1141880387056533,2.1141880387056533,BAL,0.5519552018166831,0.5519552018166831
2025_06_DAL_CAR,2025,REG,6,2025-10-12,Sunday,13:00,DAL,0.2242681153666356,CAR,-0.28320683499029364,Home,NA,NA,NA,-3.5,49.5,0,NA,NA,Bank of America Stadium,1.9925250496430706,1.9925250496430706,CAR,0.548978279191331,0.548978279191331
2025_06_ARI_IND,2025,REG,6,2025-10-12,Sunday,13:00,ARI,2.42596658536803,IND,4.810358155507346,Home,NA,NA,NA,6.5,47.5,0,NA,NA,Lucas Oil Stadium,4.884391570139316,4.884391570139316,IND,0.6184123883676642,0.6184123883676642
2025_06_SEA_JAX,2025,REG,6,2025-10-12,Sunday,13:00,SEA,2.4011308646601783,JAX,0.9110737134564282,Home,NA,NA,NA,1.5,46.5,0,NA,NA,TIAA Bank Stadium,1.0099428487962498,1.0099428487962498,JAX,0.5248315017874906,0.5248315017874906
2025_06_LAC_MIA,2025,REG,6,2025-10-12,Sunday,13:00,LAC,4.630016167866391,MIA,2.0011472229123255,Home,NA,NA,NA,-4.5,44.5,0,NA,NA,Hard Rock Stadium,-0.12886894495406587,0.12886894495406587,LAC,0.4967144992148478,0.5032855007851522
2025_06_NE_NO,2025,REG,6,2025-10-12,Sunday,13:00,NE,2.5624558261240646,NO,0.940753945003098,Home,NA,NA,NA,-3,45.5,0,NA,NA,Mercedes-Benz Superdome,0.8782981188790333,0.8782981188790333,NO,0.5215856232046291,0.5215856232046291
2025_06_CLE_PIT,2025,REG,6,2025-10-12,Sunday,13:00,CLE,1.0267781033355132,PIT,1.5563061240705958,Home,NA,NA,NA,5.5,37.5,1,NA,NA,Acrisure Stadium,3.0295280207350825,3.0295280207350825,PIT,0.5742259156079064,0.5742259156079064
2025_06_TEN_LV,2025,REG,6,2025-10-12,Sunday,16:05,TEN,-1.4106006074109807,LV,-1.3463827857096613,Home,NA,NA,NA,4.5,41.5,0,NA,NA,Allegiant Stadium,2.5642178217013196,2.5642178217013196,LV,0.5629347026834745,0.5629347026834745
2025_06_CIN_GB,2025,REG,6,2025-10-12,Sunday,16:25,CIN,-0.5363522002060087,GB,5.92033370516881,Home,NA,NA,NA,14,44.5,0,NA,NA,Lambeau Field,8.956685905374819,8.956685905374819,GB,0.7084792869313064,0.7084792869313064
2025_06_SF_TB,2025,REG,6,2025-10-12,Sunday,16:25,SF,3.184083973841475,TB,5.194170161427313,Home,NA,NA,NA,3,47.5,0,NA,NA,Raymond James Stadium,4.510086187585838,4.510086187585838,TB,0.6096197133901318,0.6096197133901318
2025_06_DET_KC,2025,REG,6,2025-10-12,Sunday,20:20,DET,8.094089008604199,KC,4.650080846644748,Home,NA,NA,NA,2.5,52.5,0,NA,NA,GEHA Field at Arrowhead Stadium,-0.9440081619594505,0.9440081619594505,DET,0.47659117876029733,0.5234088212397027
2025_06_BUF_ATL,2025,REG,6,2025-10-13,Monday,19:15,BUF,6.928913414097084,ATL,3.505150420064327,Home,NA,NA,NA,-4.5,49.5,0,NA,NA,Mercedes-Benz Stadium,-0.9237629940327574,0.9237629940327574,BUF,0.4770903566790542,0.5229096433209458
2025_06_CHI_WAS,2025,REG,6,2025-10-13,Monday,20:15,CHI,1.3491528957972796,WAS,4.734444167614478,Home,NA,NA,NA,4.5,50.5,0,NA,NA,FedExField,5.885291271817199,5.885291271817199,WAS,0.6415549779248397,0.6415549779248397
