game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_VoA_Rating,home_team,home_VoA_Rating,location,result,total,overtime,spread_line,total_line,div_game,temp,wind,stadium,proj_margin,proj_margin_abs,proj_winner,home_win_prob,win_prob
2024_16_DEN_LAC,2024,REG,16,2024-12-19,Thursday,20:15,DEN,1.2703642761436291,LAC,2.4710388441662188,Home,NA,NA,NA,3,41.5,1,NA,NA,SoFi Stadium,3.7006745680225896,3.7006745680225896,LAC,0.5881732667482595,0.5881732667482595
2024_16_HOU_KC,2024,REG,16,2024-12-21,Saturday,13:00,HOU,4.983895363737808,KC,5.889468922269997,Home,NA,NA,NA,3.5,42,0,NA,NA,GEHA Field at Arrowhead Stadium,3.40557355853219,3.40557355853219,KC,0.5812850584135053,0.5812850584135053
2024_16_PIT_BAL,2024,REG,16,2024-12-21,Saturday,16:30,PIT,6.539326190028618,BAL,6.874308699250889,Home,NA,NA,NA,6.5,45,1,NA,NA,M&T Bank Stadium,2.8349825092222716,2.8349825092222716,BAL,0.5678814945691137,0.5678814945691137
2024_16_NYG_ATL,2024,REG,16,2024-12-22,Sunday,13:00,NYG,-8.510281592206946,ATL,-1.4438198564369666,Home,NA,NA,NA,8.5,42,0,NA,NA,Mercedes-Benz Stadium,9.566461735769979,9.566461735769979,ATL,0.7154328135641814,0.7154328135641814
2024_16_NE_BUF,2024,REG,16,2024-12-22,Sunday,13:00,NE,-7.828789304329155,BUF,13.061098765968284,Home,NA,NA,NA,14,46.5,1,NA,NA,New Era Field,23.389888070297438,23.389888070297438,BUF,0.9080418855995227,0.9080418855995227
2024_16_ARI_CAR,2024,REG,16,2024-12-22,Sunday,13:00,ARI,-0.9012459973426062,CAR,-13.220865731835836,Home,NA,NA,NA,-4.5,47,0,NA,NA,Bank of America Stadium,-9.81961973449323,9.81961973449323,ARI,0.27997195875110414,0.7200280412488959
2024_16_DET_CHI,2024,REG,16,2024-12-22,Sunday,13:00,DET,15.113237759483056,CHI,-6.52916597763171,Home,NA,NA,NA,-6.5,48,1,NA,NA,Soldier Field,-19.142403737114766,19.142403737114766,DET,0.1348554819918758,0.8651445180081242
2024_16_CLE_CIN,2024,REG,16,2024-12-22,Sunday,13:00,CLE,-7.862169182314634,CIN,4.470905844273306,Home,NA,NA,NA,7.5,47,1,NA,NA,Paycor Stadium,14.83307502658794,14.83307502658794,CIN,0.8076158580367123,0.8076158580367123
2024_16_TEN_IND,2024,REG,16,2024-12-22,Sunday,13:00,TEN,-6.615849914244682,IND,-1.8134461783117128,Home,NA,NA,NA,3.5,42.5,1,NA,NA,Lucas Oil Stadium,7.302403735932969,7.302403735932969,IND,0.6688938608668089,0.6688938608668089
2024_16_LA_NYJ,2024,REG,16,2024-12-22,Sunday,13:00,LA,-5.936402851261556,NYJ,-5.0008692762169025,Home,NA,NA,NA,-3.5,46,0,NA,NA,MetLife Stadium,3.435533575044653,3.435533575044653,NYJ,0.581985823279597,0.581985823279597
2024_16_PHI_WAS,2024,REG,16,2024-12-22,Sunday,13:00,PHI,12.27321224797561,WAS,9.532601366337923,Home,NA,NA,NA,-3.5,45.5,1,NA,NA,FedExField,-0.2406108816376875,0.2406108816376875,PHI,0.4944498038178021,0.5055501961821979
2024_16_MIN_SEA,2024,REG,16,2024-12-22,Sunday,16:05,MIN,8.602652451753233,SEA,-0.11446672989426016,Home,NA,NA,NA,-3,43.5,0,NA,NA,Lumen Field,-6.217119181647494,6.217119181647494,MIN,0.3550862246210059,0.6449137753789941
2024_16_JAX_LV,2024,REG,16,2024-12-22,Sunday,16:25,JAX,-12.187668959560348,LV,-11.606767441418114,Home,NA,NA,NA,1,40,0,NA,NA,Allegiant Stadium,3.080901518142234,3.080901518142234,LV,0.5736712191261689,0.5736712191261689
2024_16_SF_MIA,2024,REG,16,2024-12-22,Sunday,16:25,SF,1.975451087271494,MIA,-0.3537882344740897,Home,NA,NA,NA,1,44.5,0,NA,NA,Hard Rock Stadium,0.1707606782544162,0.1707606782544162,MIA,0.5043257116932189,0.5043257116932189
2024_16_TB_DAL,2024,REG,16,2024-12-22,Sunday,20:20,TB,5.274227986949101,DAL,-7.310454713467708,Home,NA,NA,NA,-4,48.5,0,NA,NA,AT&T Stadium,-10.08468270041681,10.08468270041681,TB,0.2748264791339028,0.7251735208660972
2024_16_NO_GB,2024,REG,16,2024-12-23,Monday,20:15,NO,0.4182525444787756,GB,8.433219656852748,Home,NA,NA,NA,14,42.5,0,NA,NA,Lambeau Field,10.514967112373972,10.514967112373972,GB,0.7337624546183352,0.7337624546183352
