game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_VoA_Rating,home_team,home_VoA_Rating,location,result,total,overtime,spread_line,total_line,div_game,temp,wind,stadium,proj_margin,proj_margin_abs,proj_winner,home_win_prob,win_prob
2024_15_LA_SF,2024,REG,15,2024-12-12,Thursday,20:15,LA,-7.483805298236499,SF,2.5014416975962863,Home,NA,NA,NA,3,49.5,1,NA,NA,Levi's Stadium,12.485246995832785,12.485246995832785,SF,0.7694528862046661,0.7694528862046661
2024_15_DAL_CAR,2024,REG,15,2024-12-15,Sunday,13:00,DAL,-9.196524531563904,CAR,-12.537356694620764,Home,NA,NA,NA,2.5,43,0,NA,NA,Bank of America Stadium,-0.8408321630568594,0.8408321630568594,DAL,0.4800496701899404,0.5199503298100596
2024_15_KC_CLE,2024,REG,15,2024-12-15,Sunday,13:00,KC,5.238208381740221,CLE,-6.881579318860666,Home,NA,NA,NA,-4,45,0,NA,NA,FirstEnergy Stadium,-9.619787700600888,9.619787700600888,KC,0.28388819320374725,0.7161118067962527
2024_15_MIA_HOU,2024,REG,15,2024-12-15,Sunday,13:00,MIA,-0.5826934157612571,HOU,4.599140186201794,Home,NA,NA,NA,2.5,47,0,NA,NA,NRG Stadium,7.681833601963051,7.681833601963051,HOU,0.6769507401069337,0.6769507401069337
2024_15_NYJ_JAX,2024,REG,15,2024-12-15,Sunday,13:00,NYJ,-5.756266494783068,JAX,-12.081952797248984,Home,NA,NA,NA,-3,40.5,0,NA,NA,TIAA Bank Stadium,-3.8256863024659165,3.8256863024659165,NYJ,0.40935652593397776,0.5906434740660222
2024_15_WAS_NO,2024,REG,15,2024-12-15,Sunday,13:00,WAS,9.441892283862456,NO,0.2293124140768084,Home,NA,NA,NA,-7.5,43.5,0,NA,NA,Mercedes-Benz Superdome,-6.712579869785648,6.712579869785648,WAS,0.3442303679438432,0.6557696320561568
2024_15_BAL_NYG,2024,REG,15,2024-12-15,Sunday,13:00,BAL,5.066182166521054,NYG,-7.308759958021971,Home,NA,NA,NA,-14.5,43,0,NA,NA,MetLife Stadium,-9.874942124543026,9.874942124543026,BAL,0.2788933798060489,0.7211066201939511
2024_15_CIN_TEN,2024,REG,15,2024-12-15,Sunday,13:00,CIN,3.217584643172041,TEN,-6.738940641678045,Home,NA,NA,NA,-5,46.5,0,NA,NA,Nissan Stadium,-7.456525284850086,7.456525284850086,CIN,0.3282223673810162,0.6717776326189838
2024_15_NE_ARI,2024,REG,15,2024-12-15,Sunday,16:25,NE,-7.680790248042458,ARI,-1.174841946045651,Home,NA,NA,NA,5.5,45.5,0,NA,NA,State Farm Stadium,9.005948301996806,9.005948301996806,ARI,0.7042660778937104,0.7042660778937104
2024_15_IND_DEN,2024,REG,15,2024-12-15,Sunday,16:25,IND,-1.86886630456754,DEN,1.7370543713010116,Home,NA,NA,NA,4,44,0,NA,NA,Empower Field at Mile High,6.105920675868552,6.105920675868552,DEN,0.642873830772382,0.642873830772382
2024_15_BUF_DET,2024,REG,15,2024-12-15,Sunday,16:25,BUF,13.561070048294589,DET,16.37423179864738,Home,NA,NA,NA,2.5,54.5,0,NA,NA,Ford Field,5.313161750352791,5.313161750352791,DET,0.6251642313634022,0.6251642313634022
2024_15_TB_LAC,2024,REG,15,2024-12-15,Sunday,16:25,TB,2.5140252918661927,LAC,5.634647816325659,Home,NA,NA,NA,3,45.5,0,NA,NA,SoFi Stadium,5.620622524459466,5.620622524459466,LAC,0.632073921365768,0.632073921365768
2024_15_PIT_PHI,2024,REG,15,2024-12-15,Sunday,16:25,PIT,8.646343276435442,PHI,11.310062961938865,Home,NA,NA,NA,5,42.5,0,NA,NA,Lincoln Financial Field,5.163719685503423,5.163719685503423,PHI,0.6217877366330946,0.6217877366330946
2024_15_GB_SEA,2024,REG,15,2024-12-15,Sunday,20:20,GB,7.521327984670473,SEA,1.2364222031825238,Home,NA,NA,NA,-2.5,45.5,0,NA,NA,Lumen Field,-3.7849057814879488,3.7849057814879488,GB,0.4103048372826815,0.5896951627173185
2024_15_CHI_MIN,2024,REG,15,2024-12-16,Monday,20:00,CHI,-5.2661584450204,MIN,8.174735140349465,Home,NA,NA,NA,6.5,43.5,1,NA,NA,U.S. Bank Stadium,15.940893585369865,15.940893585369865,MIN,0.8239590914304157,0.8239590914304157
2024_15_ATL_LV,2024,REG,15,2024-12-16,Monday,20:30,ATL,-2.5783750391887335,LV,-11.608462601055784,Home,NA,NA,NA,-4,44,0,NA,NA,Allegiant Stadium,-6.530087561867051,6.530087561867051,ATL,0.34821139566938675,0.6517886043306133
