game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_VoA_Rating,home_team,home_VoA_Rating,location,result,total,overtime,spread_line,total_line,div_game,temp,wind,stadium,proj_margin,proj_margin_abs,proj_winner,home_win_prob,win_prob
2024_05_TB_ATL,2024,REG,5,2024-10-03,Thursday,20:15,TB,2.457472318211422,ATL,-4.572178584892939,Home,NA,NA,NA,1.5,44,1,NA,NA,Mercedes-Benz Stadium,-4.529650903104361,4.529650903104361,TB,0.39309432135859756,0.6069056786414024
2024_05_NYJ_MIN,2024,REG,5,2024-10-06,Sunday,09:30,NYJ,-2.3378998584077246,MIN,4.609419374845602,Neutral,NA,NA,NA,2.5,40,0,NA,NA,Tottenham Stadium,6.947319233253326,6.947319233253326,MIN,0.6612666119737438,0.6612666119737438
2024_05_CAR_CHI,2024,REG,5,2024-10-06,Sunday,13:00,CAR,-11.901274964336372,CHI,-0.6667082837670444,Home,NA,NA,NA,4,41.5,0,NA,NA,Soldier Field,13.734566680569326,13.734566680569326,CHI,0.790357649325409,0.790357649325409
2024_05_BAL_CIN,2024,REG,5,2024-10-06,Sunday,13:00,BAL,10.978512381765189,CIN,1.2740716388975362,Home,NA,NA,NA,-2.5,49,1,NA,NA,Paycor Stadium,-7.204440742867653,7.204440742867653,BAL,0.33360595678025107,0.6663940432197489
2024_05_BUF_HOU,2024,REG,5,2024-10-06,Sunday,13:00,BUF,8.370580532797952,HOU,1.6330074151261678,Home,NA,NA,NA,-1,47.5,0,NA,NA,NRG Stadium,-4.237573117671785,4.237573117671785,BUF,0.3998160049499184,0.6001839950500816
2024_05_IND_JAX,2024,REG,5,2024-10-06,Sunday,13:00,IND,-2.4278947480354924,JAX,-6.130331727174505,Home,NA,NA,NA,3,46,1,NA,NA,TIAA Bank Stadium,-1.2024369791390122,1.2024369791390122,IND,0.47138822370961575,0.5286117762903842
2024_05_MIA_NE,2024,REG,5,2024-10-06,Sunday,13:00,MIA,-0.34836246030008255,NE,-7.131967426203488,Home,NA,NA,NA,1,36.5,1,NA,NA,Gillette Stadium,-4.283604965903406,4.283604965903406,MIA,0.3987541726256958,0.6012458273743042
2024_05_CLE_WAS,2024,REG,5,2024-10-06,Sunday,13:00,CLE,-0.4069394581964368,WAS,-4.983230477134464,Home,NA,NA,NA,3.5,43.5,0,NA,NA,FedExField,-2.0762910189380275,2.0762910189380275,CLE,0.4505351977013986,0.5494648022986014
2024_05_LV_DEN,2024,REG,5,2024-10-06,Sunday,16:05,LV,-4.287037144281453,DEN,-0.5406260554046796,Home,NA,NA,NA,2.5,36,1,NA,NA,Empower Field at Mile High,6.246411088876774,6.246411088876774,DEN,0.6459749529152998,0.6459749529152998
2024_05_ARI_SF,2024,REG,5,2024-10-06,Sunday,16:05,ARI,-7.665683290374613,SF,10.057522917215522,Home,NA,NA,NA,7,49.5,1,NA,NA,Levi's Stadium,20.223206207590135,20.223206207590135,SF,0.8774773578172073,0.8774773578172073
2024_05_GB_LA,2024,REG,5,2024-10-06,Sunday,16:25,GB,1.7151404281748257,LA,-1.2916713934809645,Home,NA,NA,NA,-3,49,0,NA,NA,SoFi Stadium,-0.5068118216557902,0.5068118216557902,GB,0.48806080813228137,0.5119391918677186
2024_05_NYG_SEA,2024,REG,5,2024-10-06,Sunday,16:25,NYG,-7.077456516114672,SEA,0.442608935664652,Home,NA,NA,NA,6.5,43.5,0,NA,NA,Lumen Field,10.020065451779324,10.020065451779324,SEA,0.7242889524762471,0.7242889524762471
2024_05_DAL_PIT,2024,REG,5,2024-10-06,Sunday,20:20,DAL,5.762495918914757,PIT,0.4299307206294951,Home,NA,NA,NA,2.5,44,0,NA,NA,Acrisure Stadium,-2.8325651982852618,2.8325651982852618,DAL,0.4326198896087361,0.5673801103912639
2024_05_NO_KC,2024,REG,5,2024-10-07,Monday,20:15,NO,8.658429759983969,KC,7.912309510126839,Home,NA,NA,NA,5.5,43.5,0,NA,NA,GEHA Field at Arrowhead Stadium,1.75387975014287,1.75387975014287,KC,0.5422360126482102,0.5422360126482102
