game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_VoA_Rating,home_team,home_VoA_Rating,location,result,total,overtime,spread_line,total_line,div_game,temp,wind,stadium,proj_margin,proj_margin_abs,proj_winner,home_win_prob,win_prob
2024_17_KC_PIT,2024,REG,17,2024-12-25,Wednesday,13:00,KC,5.826478241322903,PIT,4.2020922415775175,Home,NA,NA,NA,-3,43.5,0,NA,NA,Acrisure Stadium,0.8756140002546147,0.8756140002546147,PIT,0.5212356318462652,0.5212356318462652
2024_17_BAL_HOU,2024,REG,17,2024-12-25,Wednesday,16:30,BAL,8.049770781390936,HOU,4.227437637944582,Home,NA,NA,NA,-5.5,46.5,0,NA,NA,NRG Stadium,-1.3223331434463548,1.3223331434463548,BAL,0.46851979533008525,0.5314802046699147
2024_17_SEA_CHI,2024,REG,17,2024-12-26,Thursday,20:15,SEA,-0.3424943943895265,CHI,-6.820810882503677,Home,NA,NA,NA,-3.5,43.5,0,NA,NA,Soldier Field,-3.9783164881141504,3.9783164881141504,SEA,0.4058130794656103,0.5941869205343897
2024_17_LAC_NE,2024,REG,17,2024-12-28,Saturday,13:00,LAC,2.4438737837524913,NE,-6.3518003752362455,Home,NA,NA,NA,-4,42.5,0,NA,NA,Gillette Stadium,-6.295674158988737,6.295674158988737,LAC,0.3533550966073312,0.6466449033926688
2024_17_DEN_CIN,2024,REG,17,2024-12-28,Saturday,16:30,DEN,0.5566488636171767,CIN,5.617668143535664,Home,NA,NA,NA,3.5,50,0,NA,NA,Paycor Stadium,7.5610192799184865,7.5610192799184865,CIN,0.6743960101489967,0.6743960101489967
2024_17_ARI_LA,2024,REG,17,2024-12-28,Saturday,20:15,ARI,-0.6386738423267649,LA,-4.72779799837,Home,NA,NA,NA,6,48.5,1,NA,NA,SoFi Stadium,-1.5891241560432348,1.5891241560432348,ARI,0.46214448325670243,0.5378555167432976
2024_17_NYJ_BUF,2024,REG,17,2024-12-29,Sunday,13:00,NYJ,-5.3928111179016565,BUF,11.626467220220382,Home,NA,NA,NA,9.5,46.5,1,NA,NA,New Era Field,19.51927833812204,19.51927833812204,BUF,0.8696904015295112,0.8696904015295112
2024_17_TEN_JAX,2024,REG,17,2024-12-29,Sunday,13:00,TEN,-7.380160890794171,JAX,-12.436398599770945,Home,NA,NA,NA,1,41,1,NA,NA,TIAA Bank Stadium,-2.5562377089767736,2.5562377089767736,TEN,0.4391485323825507,0.5608514676174493
2024_17_LV_NO,2024,REG,17,2024-12-29,Sunday,13:00,LV,-9.979841135635578,NO,-2.8562161444638643,Home,NA,NA,NA,1,39.5,0,NA,NA,Mercedes-Benz Superdome,9.623624991171713,9.623624991171713,NO,0.7165578636372443,0.7165578636372443
2024_17_IND_NYG,2024,REG,17,2024-12-29,Sunday,13:00,IND,-0.4745954371419637,NYG,-8.816199339688529,Home,NA,NA,NA,-8,40.5,0,NA,NA,MetLife Stadium,-5.841603902546566,5.841603902546566,IND,0.3634114296442268,0.6365885703557732
2024_17_DAL_PHI,2024,REG,17,2024-12-29,Sunday,13:00,DAL,-6.450569058780186,PHI,11.786010094394998,Home,NA,NA,NA,9,43,1,NA,NA,Lincoln Financial Field,20.736579153175185,20.736579153175185,PHI,0.8829196378401183,0.8829196378401183
2024_17_CAR_TB,2024,REG,17,2024-12-29,Sunday,13:00,CAR,-12.00552961924971,TB,4.83120473014507,Home,NA,NA,NA,8,49.5,1,NA,NA,Raymond James Stadium,19.33673434939478,19.33673434939478,TB,0.8676086174540086,0.8676086174540086
2024_17_MIA_CLE,2024,REG,17,2024-12-29,Sunday,16:05,MIA,1.1825416357676164,CLE,-8.495938593095618,Home,NA,NA,NA,-6.5,40,0,NA,NA,FirstEnergy Stadium,-7.178480228863235,7.178480228863235,MIA,0.3341627825618124,0.6658372174381876
2024_17_GB_MIN,2024,REG,17,2024-12-29,Sunday,16:25,GB,10.759703409437222,MIN,7.894175475793521,Home,NA,NA,NA,1.5,49,1,NA,NA,U.S. Bank Stadium,-0.3655279336437012,0.3655279336437012,GB,0.49145137237303815,0.5085486276269618
2024_17_ATL_WAS,2024,REG,17,2024-12-29,Sunday,20:20,ATL,-0.48530149377578946,WAS,8.593769788157376,Home,NA,NA,NA,4,47.5,0,NA,NA,FedExField,11.579071281933166,11.579071281933166,WAS,0.7534462777779781,0.7534462777779781
2024_17_DET_SF,2024,REG,17,2024-12-30,Monday,20:15,DET,15.95655336614256,SF,0.5487074759405265,Home,NA,NA,NA,-3.5,51,0,NA,NA,Levi's Stadium,-12.907845890202033,12.907845890202033,DET,0.2236428414736441,0.7763571585263559
