game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_VoA_Rating,home_team,home_VoA_Rating,location,result,total,overtime,spread_line,total_line,div_game,temp,wind,stadium,proj_margin,proj_margin_abs,proj_winner,home_win_prob,win_prob
2024_08_MIN_LA,2024,REG,8,2024-10-24,Thursday,20:15,MIN,4.868591718478209,LA,-5.117313458613893,Home,NA,NA,NA,-2.5,48,0,NA,NA,SoFi Stadium,-7.485905177092102,7.485905177092102,MIN,0.32759770493589424,0.6724022950641058
2024_08_PHI_CIN,2024,REG,8,2024-10-27,Sunday,13:00,PHI,0.27394663014948417,CIN,2.203040635730246,Home,NA,NA,NA,2,48,0,NA,NA,Paycor Stadium,4.429094005580762,4.429094005580762,CIN,0.6050289690031179,0.6050289690031179
2024_08_BAL_CLE,2024,REG,8,2024-10-27,Sunday,13:00,BAL,10.81521028915595,CLE,-3.6751570143925503,Home,NA,NA,NA,-8.5,44.5,1,NA,NA,FirstEnergy Stadium,-11.9903673035485,11.9903673035485,BAL,0.23953512269311616,0.7604648773068838
2024_08_TEN_DET,2024,REG,8,2024-10-27,Sunday,13:00,TEN,-4.982660458965378,DET,8.632843742627566,Home,NA,NA,NA,11,45.5,0,NA,NA,Ford Field,16.115504201592945,16.115504201592945,DET,0.8264386023848581,0.8264386023848581
2024_08_IND_HOU,2024,REG,8,2024-10-27,Sunday,13:00,IND,-1.0232627820681763,HOU,4.734065113173372,Home,NA,NA,NA,5,46,1,NA,NA,NRG Stadium,8.257327895241549,8.257327895241549,HOU,0.6889795432548691,0.6889795432548691
2024_08_GB_JAX,2024,REG,8,2024-10-27,Sunday,13:00,GB,5.424055388929609,JAX,-4.990473773884882,Home,NA,NA,NA,-4,49.5,0,NA,NA,TIAA Bank Stadium,-7.914529162814491,7.914529162814491,GB,0.3185519883277841,0.6814480116722159
2024_08_ARI_MIA,2024,REG,8,2024-10-27,Sunday,13:00,ARI,-6.734042311677254,MIA,-0.4273248370012448,Home,NA,NA,NA,3,46.5,0,NA,NA,Hard Rock Stadium,8.80671747467601,8.80671747467601,MIA,0.7002387834395707,0.7002387834395707
2024_08_NYJ_NE,2024,REG,8,2024-10-27,Sunday,13:00,NYJ,-4.564601580348437,NE,-9.953442500615756,Home,NA,NA,NA,-7,41.5,1,NA,NA,Gillette Stadium,-2.8888409202673184,2.8888409202673184,NYJ,0.43129298325890153,0.5687070167410985
2024_08_ATL_TB,2024,REG,8,2024-10-27,Sunday,13:00,ATL,-3.5066611020894944,TB,0.6037956294746258,Home,NA,NA,NA,-2.5,46,1,NA,NA,Raymond James Stadium,6.6104567315641205,6.6104567315641205,TB,0.6539554513022046,0.6539554513022046
2024_08_NO_LAC,2024,REG,8,2024-10-27,Sunday,16:05,NO,1.6205221778376704,LAC,1.990828830350092,Home,NA,NA,NA,7,40,0,NA,NA,SoFi Stadium,2.870306652512422,2.870306652512422,LAC,0.5687142774005964,0.5687142774005964
2024_08_BUF_SEA,2024,REG,8,2024-10-27,Sunday,16:05,BUF,8.601502422432617,SEA,-0.5747188067185426,Home,NA,NA,NA,-3,46.5,0,NA,NA,Lumen Field,-6.676221229151159,6.676221229151159,BUF,0.34502186688830894,0.6549781331116911
2024_08_CAR_DEN,2024,REG,8,2024-10-27,Sunday,16:25,CAR,-15.28858189432661,DEN,1.509635838933863,Home,NA,NA,NA,9,43.5,0,NA,NA,Empower Field at Mile High,19.298217733260472,19.298217733260472,DEN,0.8671660377610775,0.8671660377610775
2024_08_KC_LV,2024,REG,8,2024-10-27,Sunday,16:25,KC,7.897465529626614,LV,-4.654679639571678,Home,NA,NA,NA,-10,41.5,1,NA,NA,Allegiant Stadium,-10.052145169198292,10.052145169198292,KC,0.27545507054290685,0.7245449294570931
2024_08_CHI_WAS,2024,REG,8,2024-10-27,Sunday,16:25,CHI,3.4392894598233386,WAS,0.8445903964842711,Home,NA,NA,NA,-2.5,44,0,NA,NA,FedExField,-0.09469906333906719,0.09469906333906719,CHI,0.4979526540999756,0.5020473459000244
2024_08_DAL_SF,2024,REG,8,2024-10-27,Sunday,20:20,DAL,1.0720328600734974,SF,8.108176858835858,Home,NA,NA,NA,4.5,46.5,0,NA,NA,Levi's Stadium,9.53614399876236,9.53614399876236,SF,0.7148350749760445,0.7148350749760445
2024_08_NYG_PIT,2024,REG,8,2024-10-28,Monday,20:15,NYG,-8.354773150744636,PIT,4.520955305883923,Home,NA,NA,NA,6.5,36.5,0,NA,NA,Acrisure Stadium,15.37572845662856,15.37572845662856,PIT,0.8157539567748319,0.8157539567748319
