game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_VoA_Rating,home_team,home_VoA_Rating,location,result,total,overtime,spread_line,total_line,div_game,temp,wind,stadium,proj_margin,proj_margin_abs,proj_winner,home_win_prob,win_prob
2024_13_CHI_DET,2024,REG,13,2024-11-28,Thursday,12:30,CHI,-2.2899982065249658,DET,17.692916777451554,Home,NA,NA,NA,9.5,48.5,1,NA,NA,Ford Field,22.48291498397652,22.48291498397652,DET,0.9000007584970403,0.9000007584970403
2024_13_NYG_DAL,2024,REG,13,2024-11-28,Thursday,16:30,NYG,-9.642746220563042,DAL,-9.60265415459143,Home,NA,NA,NA,3.5,37.5,1,NA,NA,AT&T Stadium,2.5400920659716117,2.5400920659716117,DAL,0.5609152823661008,0.5609152823661008
2024_13_MIA_GB,2024,REG,13,2024-11-28,Thursday,20:20,MIA,-0.3238352782626168,GB,8.1046758009072,Home,NA,NA,NA,3,48,0,NA,NA,Lambeau Field,10.928511079169818,10.928511079169818,GB,0.7415245244390969,0.7415245244390969
2024_13_LV_KC,2024,REG,13,2024-11-29,Friday,15:00,LV,-11.79151047436322,KC,5.821618091444204,Home,NA,NA,NA,13,42.5,1,NA,NA,GEHA Field at Arrowhead Stadium,20.113128565807422,20.113128565807422,KC,0.8762846362607901,0.8762846362607901
2024_13_LAC_ATL,2024,REG,13,2024-12-01,Sunday,13:00,LAC,8.288429805537886,ATL,-2.665359259927304,Home,NA,NA,NA,-2.5,48.5,0,NA,NA,Mercedes-Benz Stadium,-8.453789065465191,8.453789065465191,LAC,0.30735594811619704,0.692644051883803
2024_13_PIT_CIN,2024,REG,13,2024-12-01,Sunday,13:00,PIT,8.413343018507,CIN,3.601465088638641,Home,NA,NA,NA,3,48,1,NA,NA,Paycor Stadium,-2.311877929868359,2.311877929868359,PIT,0.4449389497344911,0.5550610502655089
2024_13_HOU_JAX,2024,REG,13,2024-12-01,Sunday,13:00,HOU,4.223454958530064,JAX,-14.369693213992775,Home,NA,NA,NA,-4,43.5,1,NA,NA,TIAA Bank Stadium,-16.093148172522838,16.093148172522838,HOU,0.17414407023928302,0.825855929760717
2024_13_ARI_MIN,2024,REG,13,2024-12-01,Sunday,13:00,ARI,1.4433741020639508,MIN,8.197836031407647,Home,NA,NA,NA,3.5,45,0,NA,NA,U.S. Bank Stadium,9.254461929343696,9.254461929343696,MIN,0.7092470961802575,0.7092470961802575
2024_13_IND_NE,2024,REG,13,2024-12-01,Sunday,13:00,IND,-1.7743775420350998,NE,-8.985560349635822,Home,NA,NA,NA,-2.5,42.5,0,NA,NA,Gillette Stadium,-4.711182807600722,4.711182807600722,IND,0.38893608574771055,0.6110639142522895
2024_13_SEA_NYJ,2024,REG,13,2024-12-01,Sunday,13:00,SEA,-0.8508541765073241,NYJ,-6.458183024470898,Home,NA,NA,NA,-2,41.5,0,NA,NA,MetLife Stadium,-3.107328847963574,3.107328847963574,SEA,0.4261505064151164,0.5738494935848836
2024_13_TEN_WAS,2024,REG,13,2024-12-01,Sunday,13:00,TEN,-5.616475952007187,WAS,8.685060167780296,Home,NA,NA,NA,5.5,44.5,0,NA,NA,FedExField,16.801536119787485,16.801536119787485,WAS,0.8359287237347462,0.8359287237347462
2024_13_TB_CAR,2024,REG,13,2024-12-01,Sunday,16:05,TB,0.8524779628456827,CAR,-14.112369718660846,Home,NA,NA,NA,-6,46.5,1,NA,NA,Bank of America Stadium,-12.464847681506528,12.464847681506528,TB,0.23122566518558396,0.768774334814416
2024_13_LA_NO,2024,REG,13,2024-12-01,Sunday,16:05,LA,-8.03310788631598,NO,1.0076513552191528,Home,NA,NA,NA,-2.5,49,0,NA,NA,Mercedes-Benz Superdome,11.540759241535133,11.540759241535133,NO,0.7527540882074573,0.7527540882074573
2024_13_PHI_BAL,2024,REG,13,2024-12-01,Sunday,16:25,PHI,12.959522039577244,BAL,5.2594509192422425,Home,NA,NA,NA,3,51.5,0,NA,NA,M&T Bank Stadium,-5.200071120335002,5.200071120335002,PHI,0.3778160663057635,0.6221839336942365
2024_13_SF_BUF,2024,REG,13,2024-12-01,Sunday,20:20,SF,2.9696294785690553,BUF,12.049657867539931,Home,NA,NA,NA,7,44.5,0,NA,NA,New Era Field,11.580028388970875,11.580028388970875,BUF,0.7534635540375241,0.7534635540375241
2024_13_CLE_DEN,2024,REG,13,2024-12-02,Monday,20:15,CLE,-9.361826020440295,DEN,2.5280050819455564,Home,NA,NA,NA,5.5,42,0,NA,NA,Empower Field at Mile High,14.389831102385852,14.389831102385852,DEN,0.8007787731441165,0.8007787731441165
