game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_VoA_Rating,home_team,home_VoA_Rating,location,result,total,overtime,spread_line,total_line,div_game,temp,wind,stadium,proj_margin,proj_margin_abs,proj_winner,home_win_prob,win_prob
2024_07_DEN_NO,2024,REG,7,2024-10-17,Thursday,20:15,DEN,-1.2507502773806665,NO,3.8826309144661537,Home,NA,NA,NA,-2.5,37,0,NA,NA,Mercedes-Benz Superdome,7.633381191846819,7.633381191846819,NO,0.6759273776418757,0.6759273776418757
2024_07_NE_JAX,2024,REG,7,2024-10-20,Sunday,09:30,NE,-9.03326946687432,JAX,-4.949509981387171,Neutral,NA,NA,NA,5.5,42,0,NA,NA,Wembley Stadium,4.083759485487149,4.083759485487149,JAX,0.5970653604697036,0.5970653604697036
2024_07_SEA_ATL,2024,REG,7,2024-10-20,Sunday,13:00,SEA,-1.733422340494255,ATL,-2.160949677795948,Home,NA,NA,NA,3,51,0,NA,NA,Mercedes-Benz Stadium,2.072472662698307,2.072472662698307,ATL,0.5498220644748846,0.5498220644748846
2024_07_TEN_BUF,2024,REG,7,2024-10-20,Sunday,13:00,TEN,-3.252134402627347,BUF,7.245375771065024,Home,NA,NA,NA,9.5,41,0,NA,NA,New Era Field,12.99751017369237,12.99751017369237,BUF,0.7781885456579782,0.7781885456579782
2024_07_CIN_CLE,2024,REG,7,2024-10-20,Sunday,13:00,CIN,0.5997125180681582,CLE,-1.887857198524609,Home,NA,NA,NA,-5.5,41.5,1,NA,NA,FirstEnergy Stadium,0.012430283407232734,0.012430283407232734,CLE,0.5005246104331356,0.5005246104331356
2024_07_HOU_GB,2024,REG,7,2024-10-20,Sunday,13:00,HOU,3.5071899103242106,GB,4.475934854974193,Home,NA,NA,NA,3,47.5,0,NA,NA,Lambeau Field,3.4687449446499827,3.4687449446499827,GB,0.5827622641639392,0.5827622641639392
2024_07_MIA_IND,2024,REG,7,2024-10-20,Sunday,13:00,MIA,2.5365310378774995,IND,-2.254937912081896,Home,NA,NA,NA,3,43.5,0,NA,NA,Lucas Oil Stadium,-2.2914689499593957,2.2914689499593957,MIA,0.4454232418086884,0.5545767581913116
2024_07_DET_MIN,2024,REG,7,2024-10-20,Sunday,13:00,DET,7.315703713699667,MIN,4.140230125548451,Home,NA,NA,NA,1.5,50.5,1,NA,NA,U.S. Bank Stadium,-0.6754735881512168,0.6754735881512168,DET,0.48401463733710204,0.515985362662898
2024_07_PHI_NYG,2024,REG,7,2024-10-20,Sunday,13:00,PHI,-2.7393869804357163,NYG,-7.347879766033045,Home,NA,NA,NA,-3,42.5,1,NA,NA,MetLife Stadium,-2.1084927855973286,2.1084927855973286,PHI,0.44976951651777286,0.5502304834822271
2024_07_LV_LA,2024,REG,7,2024-10-20,Sunday,16:05,LV,-6.247843807573929,LA,-1.9046611324393536,Home,NA,NA,NA,7,43.5,0,NA,NA,SoFi Stadium,6.8431826751345755,6.8431826751345755,LA,0.6590141704737638,0.6590141704737638
2024_07_CAR_WAS,2024,REG,7,2024-10-20,Sunday,16:05,CAR,-13.199340713218326,WAS,-4.45968212914484,Home,NA,NA,NA,8,51.5,0,NA,NA,FedExField,11.239658584073487,11.239658584073487,WAS,0.7472708331863718,0.7472708331863718
2024_07_KC_SF,2024,REG,7,2024-10-20,Sunday,16:25,KC,9.196643219739176,SF,9.6766756749615,Home,NA,NA,NA,1.5,47,0,NA,NA,Levi's Stadium,2.9800324552223234,2.9800324552223234,SF,0.5712987032493314,0.5712987032493314
2024_07_NYJ_PIT,2024,REG,7,2024-10-20,Sunday,20:20,NYJ,-3.007022053588398,PIT,0.4655418010762491,Home,NA,NA,NA,-2,38.5,0,NA,NA,Acrisure Stadium,5.972563854664647,5.972563854664647,PIT,0.6399194681981939,0.6399194681981939
2024_07_BAL_TB,2024,REG,7,2024-10-21,Monday,20:15,BAL,10.366565833932857,TB,2.9724395125744056,Home,NA,NA,NA,-4,49.5,0,NA,NA,Raymond James Stadium,-4.894126321358451,4.894126321358451,BAL,0.38476121882665093,0.6152387811733491
2024_07_LAC_ARI,2024,REG,7,2024-10-21,Monday,21:00,LAC,-2.7780043798908416e-4,ARI,-7.796116590232616,Home,NA,NA,NA,-2,44,0,NA,NA,State Farm Stadium,-5.295838789794627,5.295838789794627,LAC,0.375651824856174,0.624348175143826
