game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_VoA_Rating,home_team,home_VoA_Rating,location,result,total,overtime,spread_line,total_line,div_game,temp,wind,stadium,proj_margin,proj_margin_abs,proj_winner,home_win_prob,win_prob
2024_06_SF_SEA,2024,REG,6,2024-10-10,Thursday,20:15,SF,8.284554354065016,SEA,-0.7353835070433649,Home,NA,NA,NA,-3.5,49,1,NA,NA,Lumen Field,-6.51993786110838,6.51993786110838,SF,0.3484334150273276,0.6515665849726724
2024_06_JAX_CHI,2024,REG,6,2024-10-13,Sunday,09:30,JAX,-4.220783618461631,CHI,2.084050117691075,Neutral,NA,NA,NA,1.5,44.5,0,NA,NA,Tottenham Stadium,6.304833736152706,6.304833736152706,CHI,0.6472610938426351,0.6472610938426351
2024_06_WAS_BAL,2024,REG,6,2024-10-13,Sunday,13:00,WAS,-3.4638657877849823,BAL,10.057639888398525,Home,NA,NA,NA,6.5,51.5,0,NA,NA,M&T Bank Stadium,16.02150567618351,16.02150567618351,BAL,0.8251070469488002,0.8251070469488002
2024_06_ARI_GB,2024,REG,6,2024-10-13,Sunday,13:00,ARI,-6.1861875796892445,GB,3.352070245579404,Home,NA,NA,NA,5,47,0,NA,NA,Lambeau Field,12.038257825268648,12.038257825268648,GB,0.7616452361310719,0.7616452361310719
2024_06_HOU_NE,2024,REG,6,2024-10-13,Sunday,13:00,HOU,1.2879221227381594,NE,-7.020878463423374,Home,NA,NA,NA,-6.5,38,0,NA,NA,Gillette Stadium,-5.808800586161533,5.808800586161533,HOU,0.3641425205598162,0.6358574794401838
2024_06_TB_NO,2024,REG,6,2024-10-13,Sunday,13:00,TB,1.6552646339330783,NO,5.592507039217949,Home,NA,NA,NA,-3,41,1,NA,NA,Mercedes-Benz Superdome,6.437242405284871,6.437242405284871,NO,0.6501683809877556,0.6501683809877556
2024_06_CLE_PHI,2024,REG,6,2024-10-13,Sunday,13:00,CLE,-1.979659490533737,PHI,-4.112084619557659,Home,NA,NA,NA,9.5,42.5,0,NA,NA,Lincoln Financial Field,0.3675748709760782,0.3675748709760782,PHI,0.5090499878863954,0.5090499878863954
2024_06_IND_TEN,2024,REG,6,2024-10-13,Sunday,13:00,IND,-2.926431791028482,TEN,-2.713853069574588,Home,NA,NA,NA,2.5,43,1,NA,NA,Nissan Stadium,2.7125787214538937,2.7125787214538937,TEN,0.5649929311808954,0.5649929311808954
2024_06_LAC_DEN,2024,REG,6,2024-10-13,Sunday,16:05,LAC,0.28334411917350577,DEN,-0.11469207308331342,Home,NA,NA,NA,-2.5,35.5,1,NA,NA,Empower Field at Mile High,2.101963807743181,2.101963807743181,DEN,0.5505232046624247,0.5505232046624247
2024_06_PIT_LV,2024,REG,6,2024-10-13,Sunday,16:05,PIT,-1.1125814367932807,LV,-5.086171520590577,Home,NA,NA,NA,-3,36.5,0,NA,NA,Allegiant Stadium,-1.4735900837972964,1.4735900837972964,PIT,0.4649039694062489,0.5350960305937511
2024_06_ATL_CAR,2024,REG,6,2024-10-13,Sunday,16:25,ATL,-3.943784156256082,CAR,-12.323927765106829,Home,NA,NA,NA,-6,47,1,NA,NA,Bank of America Stadium,-5.880143608850747,5.880143608850747,ATL,0.36255326733035986,0.6374467326696401
2024_06_DET_DAL,2024,REG,6,2024-10-13,Sunday,16:25,DET,3.5160871404248852,DAL,6.572284212433566,Home,NA,NA,NA,-3,52,0,NA,NA,AT&T Stadium,5.556197072008681,5.556197072008681,DAL,0.6306302784042143,0.6306302784042143
2024_06_CIN_NYG,2024,REG,6,2024-10-13,Sunday,20:20,CIN,0.05882943251700506,NYG,-5.389268575848405,Home,NA,NA,NA,-3.5,48,0,NA,NA,MetLife Stadium,-2.94809800836541,2.94809800836541,CIN,0.42989680881240233,0.5701031911875977
2024_06_BUF_NYJ,2024,REG,6,2024-10-14,Monday,20:15,BUF,7.974960950478035,NYJ,-2.9276343138451804,Home,NA,NA,NA,-2.5,41,1,NA,NA,MetLife Stadium,-8.402595264323216,8.402595264323216,BUF,0.30840977788420054,0.6915902221157995
